epoch,total_loss,u_loss,v_loss,p_loss
38,0.015849725766615433,0.00011239628127606755,3.140399299313272e-05,3.5333153143503957e-05
39,0.01584732320836999,0.0001122218266325283,3.1399583928181194e-05,3.530928717571607e-05
40,0.01584484919228337,0.00011212460561761294,3.1394860674150884e-05,3.529437295087105e-05
41,0.015836010263724762,0.00011199192026238465,3.137745162265756e-05,3.529262771321969e-05
42,0.015838760289956223,0.00011185991157121448,3.138324907261201e-05,3.527592145308683e-05
43,0.015828651714731346,0.00011176607321513902,3.1363219022750854e-05,3.52759560138855e-05
44,0.01582066003571857,0.0001116427751681344,3.134747401583643e-05,3.528023130043452e-05
45,0.01581732052463022,0.00011148870081259784,3.134114972040565e-05,3.5256948070706464e-05
46,0.0158162306655537,0.00011133968291687779,3.1339309564579956e-05,3.523589144937102e-05
47,0.015810700218108566,0.00011123857124899091,3.1328500468093395e-05,3.5210900850043714e-05
48,0.015803527044640345,0.00011121689451763153,3.131419957340272e-05,3.5210389879383996e-05
49,0.015801356301050295,0.00011090168515114452,3.1310524884082206e-05,3.519229523424821e-05
50,0.01580191594125195,0.00011066683873650618,3.131212691765871e-05,3.518584344419651e-05
51,0.01579986461861567,0.00011060898263663562,3.13081558984281e-05,3.51778828851159e-05
52,0.015795710327273064,0.0001104316010737834,3.13002793435854e-05,3.513899851399897e-05
53,0.015787579965862362,0.00011018211973185481,3.128452788752673e-05,3.513400836461435e-05
54,0.015786438079720192,0.00011003153353654356,3.128258619901978e-05,3.511373820815193e-05
55,0.015779783864590256,0.0001097834104836114,3.126981110571333e-05,3.5095116221451796e-05
56,0.015776710330762646,0.00010977751331996511,3.126368177287407e-05,3.509224916342646e-05
57,0.015773773616687817,0.00010946630969887006,3.1258437130335636e-05,3.5088794737186454e-05
58,0.015776305290108376,0.00010948078290146606,3.126357742902738e-05,3.5036048013187774e-05
59,0.015773201064968653,0.0001092232457515572,3.125788928379982e-05,3.5033216838862494e-05
60,0.015777725049040535,0.0001087128356712955,3.126800683358769e-05,3.50088938086463e-05
61,0.01576498735018752,0.00010856453181159767,3.12428394615629e-05,3.5003119509466075e-05
62,0.015754514966498722,0.00010833122459272008,3.122236557828728e-05,3.500134334899485e-05
63,0.01575625924901529,0.00010802107499330305,3.1226517835007556e-05,3.497914407158863e-05
64,0.01574918039312417,0.00010770101090946065,3.121306177821349e-05,3.4948625728826634e-05
65,0.01574900069020011,0.00010748657355593009,3.1213210769981906e-05,3.490843697694469e-05
66,0.015749313106591053,0.00010711865219160576,3.121462495156183e-05,3.48822314580585e-05
67,0.0157402702183886,0.00010692286609396847,3.11969938179986e-05,3.485028239744927e-05
68,0.01574841501529921,0.0001071442486797671,3.1212836388890125e-05,3.48526052469176e-05
69,0.015751642429015854,0.00010810865238785151,3.121743958961981e-05,3.481385911899534e-05
70,0.015738726170225578,0.00010572738954744472,3.1196409426312045e-05,3.479405693889765e-05
71,0.015728914686902004,0.00010645508353429085,3.117540324059188e-05,3.475798489076128e-05
72,0.01571787635541775,0.00010518614660461687,3.115594650311819e-05,3.471678196960552e-05
73,0.015718881167810072,0.00011106915355247276,3.114613851225427e-05,3.474258516110819e-05
74,0.015715198083357376,0.00010605853623763488,3.1148831112659536e-05,3.472408521206076e-05
75,0.01570892748846249,0.00010379002362076955,3.1140899657409385e-05,3.468794354623903e-05
76,0.01570637481795116,0.00010427698395109142,3.1134938829133965e-05,3.4628411826402456e-05
77,0.01571492300453511,0.00010521682601062243,3.115016740842045e-05,3.4622804543522015e-05
78,0.01570051379332488,0.00010222921991953626,3.112735463549722e-05,3.460706912764263e-05
79,0.015703024554320356,0.00010466660354392265,3.112735463549722e-05,3.4680818564745344e-05
80,0.015699085059829733,0.00010527390358302827,3.11171797048618e-05,3.52215895625043e-05
81,0.015730580992319367,0.000102280024955028,3.1187027409693904e-05,3.4787110714453526e-05
82,0.015761691822924397,9.88553725950293e-05,3.125640350018247e-05,3.463479697529692e-05
83,0.015718716027384453,0.00010101862492526628,3.11662067608929e-05,3.459399753906341e-05
84,0.015693023716184227,9.914732667807998e-05,3.1118892366066575e-05,3.443032206136691e-05
85,0.015692564404823563,0.00010254807090280916,3.111122416819192e-05,3.440458088086664e-05
86,0.01588092464953661,9.633084879500198e-05,3.14991400294027e-05,3.502359636926981e-05
87,0.015813395677303724,9.76652749655345e-05,3.136215061452028e-05,3.465469109704083e-05
88,0.015813125932419844,9.426529736215757e-05,3.136911684784784e-05,3.430238327630584e-05
89,0.01628824035552415,9.700990763535215e-05,3.2312969613650985e-05,3.47454750391824e-05
90,0.015942556190897118,9.404319511800581e-05,3.1627840309573166e-05,3.459267000752416e-05
91,0.015874658160927622,9.499202695389448e-05,3.1490764244650066e-05,3.428409581829328e-05
92,0.016312350730665705,9.226434651116671e-05,3.2371681299991906e-05,3.424537449477198e-05
93,0.015756113116036762,8.923851022369821e-05,3.126535474703732e-05,3.419736805715895e-05
94,0.015879052691161633,8.667987078131938e-05,3.1515895236886784e-05,3.442551232265859e-05
95,0.01691781212999062,0.00010376811405876651,3.355416960072365e-05,3.6959443605155684e-05
96,0.01587996669960293,9.440009241436862e-05,3.1502705579359e-05,3.4213597742068075e-05
97,0.01564086579971693,8.517582021092743e-05,3.104322282028575e-05,3.407843608081087e-05
98,0.015888216143304653,8.27867466300218e-05,3.154269506921992e-05,3.408164411666803e-05
99,0.018478036265481602,8.174972158899023e-05,3.672462629434779e-05,3.39733421490316e-05
