epoch,batch,loss,loss_1,loss_2,loss_3,loss_4,loss_5
1,1,1.4703211784362793,0.010232090018689632,0.01211963128298521,0.011047678999602795,0.0011570873903110623,1.4357646703720093
1,2,0.789329469203949,0.007899072952568531,0.00968881230801344,0.0025241794064641,0.010682953521609306,0.7585344314575195
1,3,0.30134525895118713,0.005869903601706028,0.00771079957485199,0.0012160228798165917,0.02105972170829773,0.26548880338668823
1,4,0.06968821585178375,0.004153004381805658,0.006377387326210737,0.00585918128490448,0.020882099866867065,0.03241654112935066
1,5,0.08492609113454819,0.0028369531501084566,0.004942647647112608,0.010043660178780556,0.011124836280941963,0.055977996438741684
1,6,0.27930909395217896,0.0021010420750826597,0.0035948387812823057,0.009115044958889484,0.0020198298152536154,0.2624783515930176
1,7,0.5582683682441711,0.0018777858931571245,0.0027719615027308464,0.004717790521681309,0.0016985079273581505,0.5472023487091064
1,8,0.8040379285812378,0.0019903050269931555,0.002559243468567729,0.000940584228374064,0.008263307623565197,0.7902845144271851
1,9,0.941124677658081,0.0020993154030293226,0.002644743537530303,0.0009871397633105516,0.013278963044285774,0.9221144914627075
1,10,0.9297124147415161,0.002163633005693555,0.0028403825126588345,0.003691381076350808,0.011165475472807884,0.9098515510559082
1,11,0.7711336612701416,0.0021586257498711348,0.002860046224668622,0.0055780066177248955,0.004635580815374851,0.7559013962745667
1,12,0.5408961772918701,0.0021163811907172203,0.0027244389057159424,0.004604640416800976,0.0007387963705696166,0.5307119488716125
1,13,0.3053143322467804,0.002018413972109556,0.0025185621343553066,0.002093145390972495,0.002559603424742818,0.2961246073246002
1,14,0.12237528711557388,0.0018937151180580258,0.002414615824818611,0.0006381536950357258,0.006715196184813976,0.11071360856294632
1,15,0.028394971042871475,0.0017631310038268566,0.0024619633331894875,0.00132980034686625,0.007954373955726624,0.014885703101754189
1,16,0.025670580565929413,0.0016416152939200401,0.0025821232702583075,0.002765147015452385,0.0049703349359333515,0.013711359351873398
1,17,0.09313832968473434,0.0015807197196409106,0.0026283971965312958,0.0029986919835209846,0.0013537625782191753,0.08457675576210022
1,18,0.19214443862438202,0.0015408098697662354,0.0025884490460157394,0.0016928742406889796,0.0008732646238058805,0.1854490339756012
1,19,0.28230589628219604,0.001534416456706822,0.002514127641916275,0.0003736964426934719,0.0032490952871739864,0.27463456988334656
1,20,0.32676568627357483,0.001513037015683949,0.002411825116723776,0.0003471028758212924,0.0050499835051596165,0.31744372844696045
1,21,0.3098539710044861,0.0015361320693045855,0.002326823538169265,0.001373438397422433,0.0040293592028319836,0.3005882203578949
2,0,0.2467699497938156,0.001533558126538992,0.00224123103544116,0.002091728849336505,0.0016341464361175895,0.23926928639411926
2,1,0.15910868346691132,0.0015711182495579123,0.0022274567745625973,0.0016431122785434127,0.0006311464821919799,0.15303584933280945
2,2,0.0784255787730217,0.0016226876759901643,0.002262834692373872,0.0006802616990171373,0.0017986638704314828,0.07206112891435623
2,3,0.025717735290527344,0.00171947805210948,0.0023731477558612823,0.00024038332048803568,0.0032370835542678833,0.01814764365553856
2,4,0.009830309078097343,0.0018428266048431396,0.0025044973008334637,0.0006266252603381872,0.002966797212138772,0.0018895629327744246
2,5,0.026431318372488022,0.001956786960363388,0.002648248802870512,0.0011402732925489545,0.0014728690730407834,0.01921314001083374
2,6,0.061899736523628235,0.0020857525523751974,0.002796733286231756,0.0010415936121717095,0.0006015748949721456,0.055374082177877426
2,7,0.09890294820070267,0.002155936323106289,0.002950723748654127,0.0004883648362010717,0.0012008617632091045,0.09210706502199173
2,8,0.12073428183794022,0.002171225380152464,0.003042664611712098,0.00014482390542980283,0.0021339349914342165,0.11324163526296616
2,9,0.11900215595960617,0.0021274422761052847,0.0030978545546531677,0.00030827950104139745,0.0020668255165219307,0.1114017516374588
2,10,0.09631949663162231,0.0020433871541172266,0.003032963490113616,0.0006087729707360268,0.0011333556612953544,0.08950101584196091
2,11,0.06308775395154953,0.001928248442709446,0.0028803173918277025,0.0005852043977938592,0.0006036254926584661,0.057090360671281815
2,12,0.031727783381938934,0.001776551129296422,0.002673804759979248,0.0002942811988759786,0.0009929853258654475,0.025990160182118416
2,13,0.012119569815695286,0.0016695518279448152,0.002521910471841693,0.00011748047836590558,0.0015650353161618114,0.006245591677725315
2,14,0.007706544362008572,0.0015662270598113537,0.0023901427630335093,0.00023625839094165713,0.001449929433874786,0.0020639863796532154
2,15,0.01621689274907112,0.0014773599104955792,0.0023340252228081226,0.00039537932025268674,0.0008625059272162616,0.011147622019052505
2,16,0.031147092580795288,0.0014088315656408668,0.002277011051774025,0.00035065639531239867,0.0006097378791309893,0.026500854641199112
2,17,0.04465464875102043,0.0013687476748600602,0.002229533391073346,0.0001664097362663597,0.000925688655115664,0.03996426984667778
2,18,0.050432238727808,0.001353650470264256,0.002214138163253665,0.00010697985999286175,0.0012429446214810014,0.04551452398300171
2,19,0.04610694572329521,0.0013195400824770331,0.0021881957072764635,0.0002265087387058884,0.0010491777211427689,0.041323523968458176
2,20,0.034544430673122406,0.0013288147747516632,0.0021980064921081066,0.00032020010985434055,0.0006783180288039148,0.030019091442227364
2,21,0.020794929936528206,0.001312812208198011,0.002213005907833576,0.00024722187663428485,0.0006306905415840447,0.016391199082136154
3,0,0.010431810282170773,0.001314712455496192,0.002200756222009659,0.00010900702909566462,0.0008931513875722885,0.005914183333516121
3,1,0.006293760612607002,0.0013231126358732581,0.0022494334261864424,7.458546315319836e-05,0.0009961932664737105,0.001650436082854867
3,2,0.00825493037700653,0.0013169875601306558,0.0022621946409344673,0.00014479240053333342,0.0007876699091866612,0.003743286244571209
3,3,0.013941863551735878,0.001327741309069097,0.0022807223722338676,0.00018143841589335352,0.0005986205651424825,0.009553341194987297
3,4,0.02001982182264328,0.0013052035355940461,0.0022603184916079044,0.00012542246258817613,0.000674920273013413,0.015653956681489944
3,5,0.02319849655032158,0.0013012414565309882,0.0022367904894053936,6.885559560032561e-05,0.0008489737519994378,0.018742635846138
3,6,0.022097434848546982,0.0012857692781835794,0.002230860758572817,8.875942876329646e-05,0.0008126194006763399,0.017679424956440926
3,7,0.017409373074769974,0.0012657111510634422,0.0022005934733897448,0.00013606282300315797,0.0006434408132918179,0.013163563795387745
3,8,0.011750718578696251,0.0012423027073964477,0.002164184581488371,0.00012775177310686558,0.0006109311361797154,0.007605548482388258
3,9,0.007314851973205805,0.0012284948024898767,0.0021286990959197283,7.549789734184742e-05,0.000716555688995868,0.0031656045466661453
3,10,0.00566456001251936,0.001224134350195527,0.0021218424662947655,5.336308458936401e-05,0.00076384685235098,0.001501372898928821
3,11,0.0067105842754244804,0.0012280192459002137,0.0021223165094852448,7.328768697334453e-05,0.0006747440784238279,0.00261221663095057
3,12,0.009266261011362076,0.0012156970333307981,0.002131145214661956,8.506805170327425e-05,0.0005915824440307915,0.005242768209427595
3,13,0.01173505000770092,0.0012078769505023956,0.0021052455995231867,6.70151348458603e-05,0.000650240748655051,0.007704671006649733
3,14,0.0127424206584692,0.0012035779654979706,0.002100669778883457,5.5901291489135474e-05,0.0007088138954713941,0.008673458360135555
3,15,0.011778514832258224,0.0011994941160082817,0.00208699400536716,7.262620783876628e-05,0.0006683630053885281,0.0077510373666882515
3,16,0.009523192420601845,0.0011997311376035213,0.002067883964627981,9.237869380740449e-05,0.000603793712798506,0.005559404380619526
3,17,0.007118108682334423,0.0011834161123260856,0.002065616426989436,7.984571129782125e-05,0.0006080224993638694,0.0031812076922506094
3,18,0.005611906293779612,0.0011679657036438584,0.002057728124782443,5.447392686619423e-05,0.0006582126952707767,0.0016735256649553776
3,19,0.00541653810068965,0.0011626675259321928,0.0020583607256412506,4.818963861907832e-05,0.0006507470388896763,0.001496572862379253
3,20,0.006234226748347282,0.001149083604104817,0.0020419256761670113,5.622886965284124e-05,0.000608214526437223,0.002378774108365178
3,21,0.007450944744050503,0.0011499346001073718,0.0020509297028183937,5.65744521736633e-05,0.0005986897740513086,0.0035948161967098713
4,0,0.008259781636297703,0.001149621675722301,0.0020468260627239943,4.764447658089921e-05,0.0006312332698144019,0.004384456668049097
4,1,0.008157272823154926,0.0011296963784843683,0.0020207713823765516,4.6852004743414e-05,0.0006343952263705432,0.004325557965785265
4,2,0.007332135923206806,0.0011199271539226174,0.0019937658216804266,5.7133063819492236e-05,0.0006136405281722546,0.0035476689226925373
4,3,0.006197396665811539,0.0011173267848789692,0.0020008168648928404,5.904397403355688e-05,0.0005962077411822975,0.0024240014608949423
4,4,0.005371526349335909,0.0011130912462249398,0.002005983842536807,5.059903196524829e-05,0.0006168372347019613,0.0015850147465243936
4,5,0.005101126618683338,0.0011003686813637614,0.001989011885598302,4.385391002870165e-05,0.0006238128989934921,0.0013440795009955764
4,6,0.0053710490465164185,0.0010917587205767632,0.0019806711934506893,4.5201610191725194e-05,0.0006021206500008702,0.001651297090575099
4,7,0.005894063971936703,0.001076113199815154,0.0019716997630894184,4.541748785413802e-05,0.0005896000657230616,0.0022112331353127956
4,8,0.006313961930572987,0.0010713959345594049,0.001977713778614998,4.283926682546735e-05,0.0006121681653894484,0.002609845018014312
4,9,0.006318436004221439,0.0010680025443434715,0.0019597415812313557,4.1884584788931534e-05,0.0006086904904805124,0.0026401164941489697
4,10,0.005947222001850605,0.0010568146826699376,0.001948960474692285,4.6227534767240286e-05,0.00059464608784765,0.0023005728144198656
4,11,0.005420316942036152,0.001055174390785396,0.0019503225339576602,4.7789009840926155e-05,0.0005940230330452323,0.0017730083782225847
4,12,0.005033579654991627,0.0010572830215096474,0.001932091312482953,4.391875336295925e-05,0.0005977346445433795,0.0014025515411049128
4,13,0.004883771762251854,0.0010369678493589163,0.0019198580412194133,3.956654109060764e-05,0.0005995955434627831,0.0012877839617431164
4,14,0.0050123645924031734,0.0010370109230279922,0.001909821992740035,3.840509452857077e-05,0.0005922421114519238,0.0014348846161738038
4,15,0.005228705704212189,0.0010220500407740474,0.001894285436719656,3.882000964949839e-05,0.0005928230239078403,0.0016807268839329481
4,16,0.005430393852293491,0.0010214975336566567,0.0018968092044815421,3.773615389945917e-05,0.000602200860157609,0.0018721498781815171
4,17,0.005389581434428692,0.001025330275297165,0.00189392757602036,3.700320303323679e-05,0.00059697957476601,0.0018363406416028738
4,18,0.0052042254246771336,0.0010146773420274258,0.0018962947651743889,3.883206591126509e-05,0.0005988813936710358,0.0016555400798097253
4,19,0.004932103678584099,0.001016278169117868,0.001880312105640769,3.937930159736425e-05,0.0005899982061237097,0.0014061358524486423
4,20,0.0047555118799209595,0.0010058849584311247,0.0018670089775696397,3.699885928654112e-05,0.0005939313559792936,0.0012516874121502042
4,21,0.004739637486636639,0.0009985605720430613,0.0018662313232198358,3.570359695004299e-05,0.0006008668569847941,0.0012382748536765575
5,0,0.004817955661565065,0.0009883154416456819,0.0018669476266950369,3.4785622119670734e-05,0.0005877756630070508,0.0013401313917711377
5,1,0.004913002252578735,0.0009858048288151622,0.001854181638918817,3.425833347137086e-05,0.0005896216607652605,0.0014491360634565353
5,2,0.004951470531523228,0.0009800943080335855,0.001842224271968007,3.3413045457564294e-05,0.000595848192460835,0.0014998908154666424
5,3,0.004913839045912027,0.0009820220293477178,0.001839682925492525,3.3752225135685876e-05,0.0005926652229391038,0.0014657165156677365
5,4,0.004768413491547108,0.0009726812713779509,0.0018365200376138091,3.425246541155502e-05,0.0005917483940720558,0.0013332111993804574
5,5,0.004686624743044376,0.0009743836708366871,0.0018399066757410765,3.4189677535323426e-05,0.0005938511458225548,0.0012442934093996882
5,6,0.004589904099702835,0.0009655474568717182,0.001821546582505107,3.218327401555143e-05,0.0005928624304942787,0.0011777642648667097
5,7,0.004593142308294773,0.0009607426472939551,0.0018117764266207814,3.140244007227011e-05,0.0005903537385165691,0.0011988673359155655
5,8,0.0046440716832876205,0.0009586238884367049,0.0018161904299631715,3.122424823231995e-05,0.0005841788952238858,0.0012538543669506907
5,9,0.004688865039497614,0.0009522848413325846,0.0018121035536751151,3.1097588362172246e-05,0.0005907517625018954,0.0013026274973526597
5,10,0.0046602822840213776,0.0009402433061040938,0.0017921766266226768,3.0891089409124106e-05,0.0005940762348473072,0.0013028949033468962
5,11,0.004606964997947216,0.0009478533174842596,0.0017927379813045263,3.127462332486175e-05,0.0005915674846619368,0.0012435318203642964
5,12,0.004553997423499823,0.0009413902880623937,0.0017979891272261739,3.119688335573301e-05,0.0005870789173059165,0.0011963421711698174
5,13,0.004486947786062956,0.0009329785825684667,0.0017942951526492834,3.0581304599763826e-05,0.0005879155360162258,0.0011411769082769752
5,14,0.004480303265154362,0.0009273428586311638,0.0017828377895057201,2.9640659704455175e-05,0.0005894506466574967,0.0011510313488543034
5,15,0.0044809505343437195,0.0009168530814349651,0.001766863977536559,2.9280026865308173e-05,0.0005878695519641042,0.0011800841894000769
5,16,0.004503436386585236,0.0009159718756563962,0.001772862859070301,2.8911237677675672e-05,0.0005856085335835814,0.001200081896968186
5,17,0.004473008215427399,0.0009087097132578492,0.0017530517652630806,2.891358599299565e-05,0.0005859414231963456,0.0011963917640969157
5,18,0.0044618467800319195,0.0009102067560888827,0.0017653844552114606,2.864482121367473e-05,0.0005866066785529256,0.0011710040271282196
5,19,0.004416974727064371,0.0009037344134412706,0.0017508884193375707,2.856868195522111e-05,0.0005909918691031635,0.0011427912395447493
5,20,0.00437850970774889,0.0009036634583026171,0.0017492223996669054,2.8441110771382228e-05,0.0005857181386090815,0.0011114646913483739
5,21,0.004377069417387247,0.0009008234483189881,0.0017476986395195127,2.803830648190342e-05,0.000584311957936734,0.0011161967413499951
6,0,0.004367887042462826,0.0008899744134396315,0.0017408034764230251,2.7199455871596e-05,0.0005833457689732313,0.0011265636421740055
6,1,0.004383254796266556,0.0008943007560446858,0.0017351388232782483,2.71798071480589e-05,0.0005883590783923864,0.001138276536948979
6,2,0.0043505351059138775,0.0008867399883456528,0.0017160869901999831,2.70404289040016e-05,0.0005892598419450223,0.0011314075672999024
6,3,0.004322590306401253,0.0008780650096014142,0.0017140405252575874,2.6822432118933648e-05,0.00058431935030967,0.001119342865422368
6,4,0.00430679228156805,0.0008756223833188415,0.0017090380424633622,2.693442365853116e-05,0.0005853422917425632,0.0011098550166934729
6,5,0.004284674767404795,0.0008676190045662224,0.0017111629713326693,2.641625724209007e-05,0.0005896128132008016,0.0010898638283833861
6,6,0.004281621892005205,0.0008692907285876572,0.0017129338812083006,2.5969344278564677e-05,0.0005864835693500936,0.001086944597773254
6,7,0.004277491010725498,0.0008638419676572084,0.0017057430231943727,2.568506715761032e-05,0.0005879665841348469,0.0010942540830001235
6,8,0.00427204929292202,0.0008664032793603837,0.0016995007172226906,2.548546217440162e-05,0.0005880009848624468,0.0010926590766757727
6,9,0.004260278772562742,0.0008625207119621336,0.0016940932255238295,2.5093911972362548e-05,0.0005840444937348366,0.0010945263784378767
6,10,0.004238805267959833,0.0008491404005326331,0.00168917840346694,2.522083741496317e-05,0.0005889161257073283,0.0010863497154787183
6,11,0.004225187003612518,0.0008540459093637764,0.0016806634375825524,2.463503733451944e-05,0.0005835999036207795,0.0010822422336786985
6,12,0.004213891923427582,0.0008471322362311184,0.0016896511660888791,2.4587603547843173e-05,0.0005842338432557881,0.0010682871798053384
6,13,0.004190095700323582,0.0008444758132100105,0.0016729647759348154,2.427826802886557e-05,0.0005867534200660884,0.0010616236831992865
6,14,0.0042008389718830585,0.0008442066027782857,0.0016805889317765832,2.414759546809364e-05,0.0005833780742250383,0.0010685179149731994
6,15,0.004172401502728462,0.0008442224934697151,0.0016548957210034132,2.4161843612091616e-05,0.000579087994992733,0.001070033642463386
6,16,0.004156702198088169,0.0008375684847123921,0.0016542907105758786,2.384414619882591e-05,0.0005802615196444094,0.0010607372969388962
6,17,0.004158171359449625,0.0008354708552360535,0.001657838118262589,2.385607331234496e-05,0.0005840951343998313,0.0010569115402176976
6,18,0.004160624463111162,0.0008336810278706253,0.001658619032241404,2.3525422875536606e-05,0.0005880020908080041,0.00105679698754102
6,19,0.004132183268666267,0.0008294794242829084,0.0016524211969226599,2.312604192411527e-05,0.0005794581957161427,0.0010476981988176703
6,20,0.004115867428481579,0.0008218224975280464,0.0016370851080864668,2.2965954485698603e-05,0.0005863479455001652,0.00104764592833817
6,21,0.004120628349483013,0.0008176414994522929,0.0016439054161310196,2.263324313389603e-05,0.0005811853334307671,0.001055262517184019
7,0,0.004106045234948397,0.0008218883886002004,0.0016326213954016566,2.2630520106758922e-05,0.0005853448528796434,0.0010435603326186538
7,1,0.004099023062735796,0.000816701736766845,0.0016328432830050588,2.244815004814882e-05,0.0005810402799397707,0.0010459895711392164
7,2,0.004084340762346983,0.0008165908511728048,0.0016191686736419797,2.2203877961146645e-05,0.0005848793662153184,0.0010414979187771678
7,3,0.004053150303661823,0.0008079194230958819,0.0016069808043539524,2.197468165832106e-05,0.0005758887273259461,0.0010403867345303297
7,4,0.00405226182192564,0.000806282099802047,0.0016159254591912031,2.1847810785402544e-05,0.0005790599389001727,0.0010291461367160082
7,5,0.004042202606797218,0.0008004981209523976,0.0016104519600048661,2.1876227037864737e-05,0.0005829693400301039,0.0010264066513627768
7,6,0.0040336912497878075,0.0008009258890524507,0.0015989632811397314,2.165729529224336e-05,0.0005845630657859147,0.0010275818640366197
7,7,0.004031487740576267,0.0007965484401211143,0.0016064713709056377,2.1332440155674703e-05,0.0005833253380842507,0.0010238098911941051
7,8,0.0040223062969744205,0.0007959314389154315,0.0015936470590531826,2.115179995598737e-05,0.0005840857047587633,0.00102749012876302
7,9,0.004009180702269077,0.0007902743527665734,0.0015925031621009111,2.096506068482995e-05,0.0005863311816938221,0.001019106712192297
7,10,0.003987560980021954,0.0007879967452026904,0.0015874019591137767,2.066079105134122e-05,0.0005769808194600046,0.0010145206470042467
7,11,0.003984437789767981,0.0007880804478190839,0.0015803240239620209,2.0690409655799158e-05,0.0005809479625895619,0.0010143948020413518
7,12,0.0039794254116714,0.0007850921247154474,0.001580852665938437,2.0441142623894848e-05,0.00057889026356861,0.0010141490492969751
7,13,0.00398056348785758,0.0007856938755139709,0.0015825866721570492,2.0550485714920796e-05,0.0005827613640576601,0.001008970895782113
7,14,0.0039504580199718475,0.0007798746228218079,0.0015579338651150465,2.02269438887015e-05,0.0005816139164380729,0.001010808628052473
7,15,0.003944414667785168,0.0007741758599877357,0.001560515840537846,2.0136527382419445e-05,0.0005829016445204616,0.0010066847316920757
7,16,0.003947609104216099,0.0007788848597556353,0.001563307479955256,1.987191899388563e-05,0.0005837017088197172,0.0010018427856266499
7,17,0.0039297775365412235,0.0007733621168881655,0.001558974850922823,1.977169631572906e-05,0.000575175101403147,0.001002493896521628
7,18,0.003914130851626396,0.0007670383201912045,0.001545096398331225,1.956809683179017e-05,0.0005779999191872776,0.0010044280206784606
7,19,0.003924488555639982,0.0007748152129352093,0.0015471543883904815,1.9262763089500368e-05,0.0005838906508870423,0.0009993654675781727
7,20,0.003898361697793007,0.0007622665143571794,0.0015360345132648945,1.9349088688613847e-05,0.000580562511458993,0.0010001490591093898
7,21,0.0038927425630390644,0.0007587747531943023,0.0015369182219728827,1.931552105816081e-05,0.0005796594778075814,0.0009980747709050775
8,0,0.0038891518488526344,0.0007630482432432473,0.0015385274309664965,1.902666554087773e-05,0.0005770979332737625,0.0009914515540003777
8,1,0.0038781827315688133,0.0007592016481794417,0.0015272897435352206,1.8762590116239153e-05,0.0005762693472206593,0.0009966593934223056
8,2,0.003872593166306615,0.0007541218656115234,0.0015224391827359796,1.897699803521391e-05,0.0005814330070279539,0.0009956220164895058
8,3,0.0038634715601801872,0.0007542057428508997,0.0015175092266872525,1.8613707652548328e-05,0.0005792042938992381,0.0009939387673512101
8,4,0.003849936882033944,0.0007497202605009079,0.0015091643435880542,1.845019869506359e-05,0.0005816252087242901,0.0009909768123179674
8,5,0.0038461964577436447,0.0007491353899240494,0.0015060497680678964,1.8467759218765423e-05,0.0005788943381048739,0.0009936494752764702
8,6,0.003824410028755665,0.0007456822786480188,0.0015033871168270707,1.8446671674610116e-05,0.0005764350644312799,0.0009804586879909039
8,7,0.0038018622435629368,0.0007402644259855151,0.0014886384597048163,1.8148233721149154e-05,0.0005750549607910216,0.0009797561215236783
8,8,0.0038041085936129093,0.0007407761295326054,0.0014880916569381952,1.786999018804636e-05,0.000573321885894984,0.0009840489365160465
8,9,0.003822464495897293,0.0007458610343746841,0.001498029101639986,1.7846745322458446e-05,0.0005789627903141081,0.0009817647514864802
8,10,0.003794780932366848,0.0007349023944698274,0.0014883329859003425,1.7748465324984863e-05,0.0005765207461081445,0.0009772764751687646
8,11,0.0037851035594940186,0.0007349136285483837,0.001488609705120325,1.7526599549455568e-05,0.0005787139525637031,0.0009653396555222571
8,12,0.0037798879202455282,0.000728710787370801,0.0014770086854696274,1.7536360246594995e-05,0.000581167230848223,0.0009754649363458157
8,13,0.0037772255018353462,0.0007344929035753012,0.0014740072656422853,1.72146155819064e-05,0.0005794453318230808,0.0009720653761178255
8,14,0.0037656393833458424,0.0007346945931203663,0.0014669593656435609,1.7143071090686135e-05,0.0005754713201895356,0.000971370842307806
8,15,0.0037635364569723606,0.0007281511789187789,0.001466657966375351,1.7011454474413767e-05,0.0005787345580756664,0.000972981215454638
8,16,0.00375515129417181,0.0007267891778610647,0.001462653512135148,1.7099480828619562e-05,0.0005784096429124475,0.0009701993549242616
8,17,0.0037436699494719505,0.0007193153141997755,0.0014604262541979551,1.7033426047419198e-05,0.0005787708796560764,0.000968123902566731
8,18,0.0037409490905702114,0.0007235116208903491,0.001451348653063178,1.712290759314783e-05,0.000583701184950769,0.0009652647422626615
8,19,0.0037020680028945208,0.0007138534565456212,0.0014411527663469315,1.6829653759486973e-05,0.0005737527972087264,0.0009564791689626873
8,20,0.003702545538544655,0.0007163187838159502,0.001439115614630282,1.677650652709417e-05,0.0005743337678723037,0.0009560008766129613
8,21,0.00367798563092947,0.0007063007215037942,0.001429526717402041,1.663326474954374e-05,0.000570418662391603,0.0009551061666570604
9,0,0.003680709283798933,0.00071432173717767,0.0014231631066650152,1.6581625459366478e-05,0.0005723062204197049,0.0009543366031721234
9,1,0.0036910702474415302,0.0007149848970584571,0.0014262167969718575,1.6364034308935516e-05,0.0005721555207856,0.0009613489964976907
9,2,0.0036637482699006796,0.0007032463909126818,0.001419245614670217,1.6310887076542713e-05,0.0005742063513025641,0.0009507390204817057
9,3,0.003645295510068536,0.0007012042915448546,0.001409213524311781,1.614705797692295e-05,0.0005738991312682629,0.0009448313503526151
9,4,0.00367553997784853,0.0007059354102239013,0.0014180425787344575,1.620428702153731e-05,0.0005754913436248899,0.000959866214543581
9,5,0.0036683741491287947,0.000703915546182543,0.0014137057587504387,1.6190222595469095e-05,0.0005810971488244832,0.000953465758357197
9,6,0.003628398757427931,0.0006961238686926663,0.001400438486598432,1.594024070072919e-05,0.0005717125604860485,0.0009441833826713264
9,7,0.0036528753116726875,0.0007009281544014812,0.0014080932596698403,1.5972231267369352e-05,0.0005769898416474462,0.0009508919320069253
9,8,0.0036321028601378202,0.0006952189723961055,0.0013940994394943118,1.5699284631409682e-05,0.0005769985145889223,0.0009500866290181875
9,9,0.0036250310949981213,0.0006925608031451702,0.0013974233297631145,1.5545825590379536e-05,0.0005738521576859057,0.0009456487605348229
9,10,0.0036230923142284155,0.0006920949090272188,0.0013934016460552812,1.5583069398417138e-05,0.0005748814437538385,0.0009471310186199844
9,11,0.003578974399715662,0.000681611942127347,0.0013778787106275558,1.561795943416655e-05,0.000564571819268167,0.0009392937063239515
9,12,0.003596955444663763,0.0006836111424490809,0.0013798780273646116,1.565078491694294e-05,0.0005718201864510775,0.0009459953871555626
9,13,0.003589014057070017,0.000685426639392972,0.0013743891613557935,1.5467814591829665e-05,0.0005719762993976474,0.000941753969527781
9,14,0.0035836203023791313,0.0006801802082918584,0.0013693629298359156,1.5494018953177147e-05,0.0005775721510872245,0.0009410111815668643
9,15,0.0035796884912997484,0.0006804612348787487,0.0013626464642584324,1.5435507521033287e-05,0.0005763969384133816,0.0009447483462281525
9,16,0.00356378685683012,0.0006760436808690429,0.0013646826846525073,1.535585215606261e-05,0.0005722135538235307,0.0009354912326671183
9,17,0.0035513208713382483,0.000676830590236932,0.0013555340701714158,1.5271072697942145e-05,0.0005740608903579414,0.0009296241332776845
9,18,0.0035605398006737232,0.0006796410889364779,0.0013570046285167336,1.5213947335723788e-05,0.000572958670090884,0.0009357213857583702
9,19,0.003536247182637453,0.000674545590300113,0.0013460323680192232,1.4913609447830822e-05,0.0005717008025385439,0.0009290549787692726
9,20,0.003541441634297371,0.0006802460993640125,0.0013429970713332295,1.5114800589799415e-05,0.0005673319683410227,0.0009357515955343843
9,21,0.0035213250666856766,0.0006698938086628914,0.001331346109509468,1.4980551895860117e-05,0.0005802762461826205,0.000924828345887363
10,0,0.0035225392784923315,0.0006709644803777337,0.0013364593032747507,1.4875068700348493e-05,0.0005697509041056037,0.0009304892737418413
10,1,0.0034986701793968678,0.0006659711943939328,0.0013224359136074781,1.50020377986948e-05,0.0005724674556404352,0.0009227934060618281
