x,y,u,v
0.0082918253734478,0.0011515158280435,0.5804179,-0.16959147
0.0058699016153121,0.0120795579980859,0.5738806,-0.26982707
0.001343705406836,0.0030885136556957,0.6355717,-0.00898689
0.0090397730625024,0.008426498291197,0.6084502,-0.50605714
0.0078420385409547,0.0044147599887441,0.59632856,-0.31932822
0.0025616023047392,0.0088302236313607,0.6043186,-0.12404883
0.0108926059567384,0.0045296050725347,0.6080154,-0.5603483
0.0057332686761641,0.0024528537797167,0.5935287,-0.1203838
0.0029790895945219,0.002332787165362,0.62147033,-0.016988903
0.0072703417455222,0.0007450651587328,0.5868036,-0.091495834
0.0095655811687099,0.005015488215253,0.6053087,-0.47183502
0.0056500208716907,0.0108368058085433,0.5899956,-0.25389045
0.0109029167504004,0.0056247165668072,0.614445,-0.6134618
0.0009591457446516,0.0048409678774306,0.6218225,-0.04495111
0.0046841323199824,0.0008134982495839,0.6157906,0.0020642877
0.0081187085239811,0.0020092354441726,0.583331,-0.21879934
0.0072749974348342,0.001669623280875,0.5854696,-0.15313412
0.0100126452802776,0.0070252856505821,0.61392045,-0.5750731
0.0067821616063993,0.0052796224629553,0.5992741,-0.27405676
0.0044881048862941,0.0031897223506745,0.6000862,-0.09506729
0.0078856201592237,0.009121960221137,0.60336554,-0.4083624
0.0034228144870679,0.0011098622395509,0.63184553,0.021931246
0.0020973796457371,0.0041630650022973,0.61531204,-0.04714337
0.0083500167439154,0.010839666466951,0.5873101,-0.45287248
0.0022115012514872,0.0043827380272784,0.61294925,-0.054171264
0.0036316296988895,0.0007364650818038,0.6346042,0.035359785
0.0076560681680607,0.0114035803277567,0.58042777,-0.39306754
0.0042950191804328,0.0039040527983751,0.5999218,-0.108380705
0.0111355541068005,0.0094105142726095,0.60441303,-0.73467445
0.0063420794348181,0.0124021292348618,0.5676702,-0.2986011
0.0043603257432232,0.0021470149175801,0.60637295,-0.051836148
0.0077269646944675,0.0109579337675274,0.5863148,-0.39896765
0.0025005441453872,0.0041164771151133,0.6118771,-0.055063277
0.006096610064972,0.0117288903707208,0.57845974,-0.2821923
0.0024101442565689,0.0094650499804586,0.60280854,-0.12844464
0.0041806325705123,0.0050348894948169,0.6004447,-0.12929112
0.0112191531514406,0.0052446680098492,0.6141747,-0.6254934
0.0085314131575271,0.00818677091242,0.60837364,-0.4572699
0.0083403711265589,0.008087774116945,0.6082692,-0.43952075
0.0059754542007826,0.0009728924270687,0.59765583,-0.05267884
0.0108231067214991,0.0073838987321209,0.61623156,-0.6641856
0.0060415000180254,0.0027081328867812,0.59168684,-0.1461363
0.0056903763093298,0.0053010404560739,0.5987542,-0.20841597
0.0077373017608175,0.0059088193658917,0.60399365,-0.35538778
0.0068564205763493,0.0044228606303076,0.5952627,-0.2551574
0.0101092954693038,0.0069128071850979,0.61422324,-0.58154374
0.0085267555620797,0.0038030965235463,0.59374124,-0.34154463
0.0083315333837652,0.0061062011551156,0.60644543,-0.40582976
0.002674649662468,0.0035720642731716,0.6136302,-0.046419203
0.0076041254944473,0.0049430419999063,0.59890926,-0.32032868
0.0088116600531112,0.0086602173861498,0.60698235,-0.48707289
0.008108481217197,0.011442068815944,0.5792934,-0.4312336
0.0039979092842701,0.004829100200482,0.60093594,-0.11784431
0.0062664055741343,0.0122219768564713,0.5707535,-0.29356194
0.0022403146168691,0.0085651860555806,0.6053275,-0.115441084
0.0064686090277518,0.004928679257255,0.5974141,-0.24557489
0.0015881525147151,0.0083591698172903,0.6070852,-0.105234295
0.0007440262043603,0.007078318461366,0.61279905,-0.082849085
0.005523682717145,0.0030373894204063,0.5941794,-0.13472633
0.0091326839747321,0.0030631073976533,0.58968866,-0.34472808
0.0044293761925062,0.00113567237769,0.6154269,-0.007324815
0.0061838646940695,0.0060011732814411,0.6015104,-0.25076136
0.0040113368461387,0.0021930689178463,0.60986906,-0.041850373
0.0084412983934825,0.0077094296893348,0.60914516,-0.4438497
0.0056884051598817,0.0010879992410579,0.5999185,-0.04846409
0.0102002031531428,0.0050559442732428,0.60824037,-0.5266449
0.0042084745161817,0.0108596310630016,0.59185565,-0.18719345
0.00140634208816,0.0049816436759721,0.6166229,-0.052100956
0.0098268511672882,0.0054285870253134,0.60873854,-0.5096508
0.0098560673075737,0.0045654289684069,0.60350376,-0.4761345
0.0082765595740201,0.0067098103507328,0.608112,-0.41420144
0.0096645273047215,0.0051146868585811,0.60631,-0.4839214
0.0069881959466303,0.0120084885641464,0.5725372,-0.3415995
0.0113532738579531,0.008672889188263,0.6113359,-0.7486365
0.0055132115361224,0.0102606687143441,0.595366,-0.24442105
0.0102297139825489,0.0086245780789681,0.6095573,-0.62610364
0.0043184718248511,0.0084165018434485,0.6036289,-0.17585826
0.005950758385161,0.0031011792986041,0.5923263,-0.15788403
0.0117714872038366,0.0089239006034426,0.61002314,-0.80098116
0.0092082335201777,0.0095574489685967,0.6011983,-0.53091174
0.009173714035355,0.0062830253820367,0.6098032,-0.48021394
0.0066683092223951,0.004522989742878,0.5956677,-0.24661301
0.0052573823272815,0.011824003912459,0.5789498,-0.2368388
0.0059714349348704,0.0053712957177939,0.5990269,-0.22597641
0.0064733498063596,0.0056953068563251,0.60068476,-0.26330197
0.0119312768001861,0.0090299569046428,0.6093193,-0.8216177
0.0085652230968602,0.0056161609397664,0.6050408,-0.4115889
0.0073479313873495,0.0063284940620208,0.6046468,-0.33525002
0.0086092632026357,0.0075650114661492,0.609677,-0.45648408
0.0061829367038418,0.0062782314665797,0.6024393,-0.2552488
0.0114513465473933,0.0081901265989126,0.6148217,-0.75010073
0.0078331594924903,0.003702581482567,0.59206104,-0.29066563
0.0047129581775784,0.0106854163845175,0.592654,-0.20635408
0.0039232700558333,0.0048734746761882,0.6012285,-0.1157895
0.0042950885377593,0.0013509230596897,0.61473763,-0.013910666
0.0051653164367096,0.0110647823561446,0.5883095,-0.22912939
0.0046686786226536,0.0058563706416949,0.60092604,-0.1651859
0.0028144543581062,0.0085519995584424,0.6044693,-0.1265929
0.0095389121603509,0.0078655034050155,0.61146736,-0.546147
0.0029716762423566,0.0082906703071762,0.60460246,-0.12792078
0.0061764816165481,0.0040029442460477,0.5938345,-0.20188415
0.0111256870383363,0.0090495694850579,0.6078321,-0.72894144
0.0070244278684225,0.0079818082526277,0.60613,-0.3328972
0.0005021845906034,0.0043208639233028,0.63201594,-0.031902462
0.0039448339704742,0.0052293627827746,0.60132694,-0.12328014
0.0112222946171519,0.0057515213443468,0.6164466,-0.64879936
0.0114964764425438,0.0087051648414207,0.6113627,-0.76540864
0.0079845413959959,0.0105140499981734,0.5914384,-0.42051694
0.007157201086434,0.0122884306916165,0.5676754,-0.35397404
0.0020584348561208,0.0040599096162726,0.61639947,-0.044102818
0.0088710630766689,0.00985653594315,0.59825504,-0.4996422
0.0104501056980322,0.008518912445075,0.6106305,-0.64771444
0.0006375935101027,0.0053038977035255,0.62164915,-0.052045286
0.0104187654182408,0.0064362050688847,0.6148338,-0.59760344
0.0072255490537025,0.0041348040945502,0.5940052,-0.268681
0.0032061171170148,0.0050685196929141,0.604223,-0.09395036
0.009268788835077,0.0040759005817634,0.59771276,-0.40761524
0.0111913245367679,0.0070721057421318,0.61798966,-0.6935126
0.0034380452182488,0.0006862437731612,0.6392031,0.04249835
0.0079038600463927,0.006072852814479,0.6050972,-0.37165332
0.005521267702573,0.0018179263237472,0.5970787,-0.081287116
0.0101718383689301,0.0067601404616169,0.6143464,-0.5835212
0.0096960226475063,0.0104734094269393,0.5914668,-0.58368903
0.0086619610878608,0.0022430085807229,0.5838108,-0.26503894
0.0119232399366943,0.0072192221005382,0.6203384,-0.77538437
0.0092614271437412,0.0069313366462786,0.61142766,-0.5032321
0.0112647326672531,0.0095841813092671,0.6027312,-0.7514978
0.0042824815539988,0.0032459345139809,0.60137177,-0.08881366
0.0050918851168122,0.0042754966624934,0.5968056,-0.15343072
0.0071509594500574,0.0009181839112133,0.5871823,-0.09837732
0.0070349459912373,0.001855524806704,0.58670527,-0.15224507
0.0056314780279236,0.005060455506843,0.5979538,-0.2000431
0.0058799217277391,0.0086040178241047,0.60379624,-0.2592107
0.0065306317439697,0.002332525366259,0.5892832,-0.15276136
0.010040323730778,0.004191755204014,0.6015055,-0.47264677
0.0033696196293352,0.0111216287863629,0.5910332,-0.16443855
0.0082430251097271,0.0114215473086389,0.57943094,-0.44309098
0.0041150519783959,0.0112636006688189,0.5881139,-0.18679127
0.0068580564431253,0.0073732930357822,0.6058937,-0.31495368
0.003443334642412,0.0033881183118333,0.60749185,-0.06349298
0.0050094601911584,0.0029352373475929,0.5972209,-0.107843116
0.0041348562809722,0.0020744922154057,0.60945874,-0.041151002
0.0012005490761276,0.0057265149544759,0.61456037,-0.06300479
0.00608595838817,0.0063126141413738,0.60243404,-0.24973446
0.0073773100154995,0.0113395241216027,0.5816933,-0.37081218
0.001796392875248,0.0055990028594924,0.61097133,-0.06849736
0.0092130039309674,0.0075915935254629,0.6111822,-0.5111349
0.0069367273886541,0.0009213728424583,0.5888727,-0.089152426
0.00535790875757,0.0069123834906464,0.60329986,-0.21468747
0.0034473178573587,0.0089204139852788,0.60314083,-0.14725065
0.0032427793423782,0.0025101126786963,0.6161269,-0.030138493
0.0024634646379417,0.0047940089630983,0.6091627,-0.06804991
0.0107155255406396,0.0060501738721777,0.6151334,-0.61263984
0.0055859172915007,0.005105502288379,0.59812987,-0.19852892
0.0035810011113442,0.0063884549303657,0.6033294,-0.12681061
0.0057931965020885,0.005817495353847,0.6005649,-0.22408067
0.0063364673305133,0.0014024603854294,0.5919639,-0.09333779
0.0093574242748458,0.0110044716222877,0.5844655,-0.549505
0.0101453614218628,0.0100305122435977,0.5968928,-0.6297188
0.0091217417106002,0.0109896805152296,0.58480734,-0.52588457
0.0069554647704845,0.0079694903947235,0.60603666,-0.32772857
0.0118974465777699,0.0071340658390052,0.62044585,-0.7697788
0.0064821652086532,0.0046680808109822,0.59627545,-0.2394574
0.0061866298081537,0.0092424293763676,0.60168874,-0.28170735
0.0082346769767067,0.0126529559085986,0.55917376,-0.4406501
0.0035835183322517,0.0007246472685068,0.63571465,0.03712809
0.0052189745212782,0.0087789562297154,0.60305476,-0.22189659
0.0092139634459744,0.008831820311075,0.60662675,-0.52646977
0.0052281402213996,0.0116321725679912,0.58154154,-0.2345844
0.0007064879036316,0.0050123593581383,0.6231071,-0.046762943
0.0036319610893202,0.0070817066291797,0.60391045,-0.13672265
0.008846566851773,0.0064462712096108,0.60918117,-0.45619565
0.0033338441893377,0.0121477258477875,0.5797583,-0.17483455
0.0051226754439569,0.0104678374868002,0.5940293,-0.22457047
0.0039742265657737,0.0090625171921726,0.60243785,-0.16646257
0.00100459885564,0.0058509239349446,0.6154555,-0.06357205
0.0080790547421098,0.0085032589439782,0.6065527,-0.42085692
0.004601644640143,0.0024712828365303,0.6019856,-0.07372172
0.0106725112829785,0.0054660130805834,0.6126503,-0.5856969
0.0111297275676467,0.0089070496213592,0.60906166,-0.7273388
0.0062404711781636,0.0030789844951467,0.5912603,-0.1717531
0.0074183496267126,0.0045589424228535,0.5964786,-0.29564703
0.0115595525273924,0.0095525339185626,0.60340977,-0.7855762
0.0061081885925336,0.0068341489544324,0.6038585,-0.25831056
0.0027898675546624,0.002049668251451,0.6278528,-0.0022860765
0.0042199584091921,0.0108592049973482,0.5918408,-0.1876072
0.0078064318754715,0.0106665464801906,0.5897908,-0.40549785
0.0103951441464092,0.0051385140211226,0.60961515,-0.5470444
0.0065446418764441,0.0038932744938699,0.59300715,-0.21905911
0.001392452001615,0.0081303808910582,0.6080173,-0.10076001
0.0031352839804413,0.0067035837294726,0.60444814,-0.11572501
0.0077328118393402,0.0126052668978341,0.5610095,-0.3983904
0.0086016230167545,0.010090291921615,0.5958724,-0.47501773
0.0046434064802624,0.0084096347696082,0.60363436,-0.19051465
0.0001317557820108,0.0040850169485794,0.64013183,-0.02632904
0.0070276197171782,0.0028531668002962,0.5885472,-0.2040959
0.0113459937110615,0.0078187967531451,0.61643445,-0.73002374
0.008757033536113,0.0063104436773588,0.60849035,-0.44545466
0.0061818726209169,0.0026953958626675,0.59104097,-0.15247978
0.0094732864645592,0.0097747027373427,0.5993166,-0.5583394
0.0096125277219171,0.0036017991940848,0.5951892,-0.4087596
0.0052958466132684,0.0108401957838477,0.5904242,-0.23481394
0.0084107229062512,0.0095230321347066,0.60098195,-0.45581734
0.0112312840991886,0.0055067449137682,0.61550474,-0.6388571
0.0070857367883553,0.0071936749699237,0.6061226,-0.32927924
0.0067949647648754,0.0115782006516713,0.579275,-0.32764393
0.0078428183903492,0.0071274789681825,0.6076897,-0.38618052
0.006913765213965,0.006338537791419,0.60377586,-0.30451816
0.007670498118166,0.0123045019700001,0.56636363,-0.39362508
0.0041129376369871,0.0023176225107825,0.60774815,-0.050114915
0.0031490291276271,0.0055683274459617,0.6041569,-0.10053414
0.0113111115231098,0.0070434618252856,0.6184574,-0.70502305
0.0025092389550305,0.0061533166164392,0.60633504,-0.09133425
0.0078938050974693,0.0071544729880154,0.60784316,-0.39064616
0.0066098297309178,0.0082373851869165,0.6052158,-0.30505988
0.0006551900265128,0.0076150299174714,0.6118178,-0.09174693
0.0041083776554725,0.0118438545636175,0.58147275,-0.19112715
0.0075831700410636,0.0032730957168731,0.5896174,-0.2559117
0.0008914491181775,0.0053691766748408,0.61887777,-0.054408193
0.0015917080179913,0.0053601557860991,0.61324346,-0.061355054
0.0060122527687527,0.0061375185338338,0.6018001,-0.24247742
0.0115645608150543,0.0080197885721786,0.6160672,-0.75875777
0.00155903343892,0.0035311112017297,0.62694824,-0.02321899
0.0064094498600937,0.0062526505942021,0.602653,-0.26927584
0.0001590144829436,0.0076589196669708,0.6141391,-0.09551135
0.0032022726694463,0.0009552743556209,0.63858724,0.03443265
0.0070552532556328,0.0019655880198884,0.5866686,-0.15955848
0.0061045477248324,0.0051420702517509,0.598175,-0.22882149
0.0003088470944545,0.0057085718017537,0.6220016,-0.059349626
0.0056677020942263,0.0026506221164459,0.5936607,-0.1259427
0.0035652586566474,0.0072276305949932,0.6040892,-0.13585666
0.0048366099036533,0.0010884464688848,0.6103122,-0.01796861
0.004373890268454,0.0040396085355539,0.59941095,-0.11515638
0.0026953860074812,0.0094196818029182,0.60253906,-0.13288724
0.0036346959571112,0.0106241874632947,0.5947335,-0.16679126
0.0007245292651483,0.0072898562536655,0.61232364,-0.086298764
0.0034418716441194,0.0025433140587104,0.61342263,-0.037008315
0.0024262095092855,0.0027788490644311,0.62385654,-0.018493235
0.0069346095143793,0.0081203103809298,0.6058241,-0.3274134
0.0049403807532843,0.0059759174695083,0.6010232,-0.18030581
0.0110680168101499,0.0087835456112846,0.60994875,-0.718577
0.0062528132663979,0.0031095579819217,0.5912751,-0.17363714
0.0076381664527547,0.0018815265099956,0.5842434,-0.18474479
0.0055281745648118,0.0062733970698648,0.601861,-0.21611305
0.0008132760766411,0.0078854617445921,0.61050093,-0.09583551
0.0012795558693275,0.0048302849378762,0.6187282,-0.04774353
0.0008046795798775,0.0085449304367088,0.6090135,-0.10658392
0.0114841363099381,0.0058576301201872,0.6180444,-0.6785063
0.0075830049378364,0.0103984791230885,0.5928787,-0.38682473
0.0045144049898074,0.007993577216555,0.6039309,-0.18147478
0.0052671911515091,0.0117400611155992,0.5800519,-0.23694766
0.003679600486665,0.0048485885567726,0.60222197,-0.106098354
0.011634447327559,0.0076183839321272,0.6181059,-0.7561321
0.0019834545800108,0.0034428756092485,0.6224718,-0.027996212
0.0071521926297338,0.0038535648502645,0.5925573,-0.2537895
0.0022972786971777,0.0047828453074148,0.61039436,-0.06397346
0.0064623644310832,0.0016273151032456,0.5903286,-0.11192049
0.0014503458388791,0.0056328997423204,0.6131604,-0.06410658
0.0100930051326702,0.0094771316564283,0.60265136,-0.6205777
0.0044771789921018,0.0067786607619317,0.6029166,-0.16837522
0.0076660828142586,0.0078458044373033,0.607378,-0.3809491
0.0068186719869233,0.0039228930753314,0.59294486,-0.23615578
0.0066144650419616,0.0114940741060354,0.58073986,-0.3150993
0.00889769386058,0.0042664320400267,0.5979148,-0.38871548
0.0010764212457693,0.0080490835620448,0.6091802,-0.0984211
0.0082006445235137,0.0112256021155616,0.5822811,-0.43946296
0.0051242940962777,0.0122976383304809,0.5724945,-0.23295915
0.0061680822693114,0.0093095860292897,0.6013547,-0.2807607
0.0058491326539973,0.005455905569253,0.59930897,-0.2205774
0.0084531484768379,0.0032063954675837,0.5896219,-0.30750543
0.0048592445190097,0.0047064046463755,0.5981517,-0.1527423
0.0069958456067675,0.0083103586750752,0.6055684,-0.33330742
0.0097214219041738,0.0042041783809958,0.6003081,-0.44827735
0.0072043453903068,0.0034110349100891,0.5904503,-0.23919758
0.0057569656269722,0.0006110837378889,0.60326624,-0.021810561
0.0016049119376585,0.008367910541742,0.6070274,-0.105481625
0.0077023395546946,0.008025035606232,0.6072047,-0.3856004
0.0044300058949965,0.0075976337139542,0.6038681,-0.17435282
0.0088581875745198,0.0059653029098147,0.60757744,-0.4450739
0.0058048259069737,0.0101568448522006,0.5959879,-0.2608871
0.0034954513041663,0.0055543363236809,0.60292655,-0.1118857
0.002013498121268,0.0080874803186274,0.6064532,-0.10632774
0.00469452341837,0.0083796602350551,0.6036773,-0.19274393
0.0043696870774829,0.001945132626857,0.60785794,-0.043635607
0.0039238734463244,0.0099458783565545,0.59881985,-0.17081541
0.0060753582799947,0.0054050651906488,0.5991961,-0.23282266
0.000135804480481,0.0074743192848648,0.61488163,-0.09235239
0.0080522407079364,0.003787355721357,0.5928212,-0.30868077
0.0056338627127481,0.0054156106174327,0.5991559,-0.2075531
0.0057172946593996,0.00086876277655,0.6013695,-0.036467776
0.0031266512708206,0.0024834946247183,0.61785424,-0.026045054
0.0080054551940854,0.0108938611827994,0.58688056,-0.42249325
0.008834726994248,0.0034648004806245,0.59201586,-0.34632713
0.0050395320795857,0.0036756722137637,0.5964228,-0.13402754
0.0115662126137491,0.0049623076872103,0.61439383,-0.6428577
0.0055591020234985,0.0057077873686012,0.60013115,-0.20881607
0.0072895158564093,0.0069623059074823,0.60617805,-0.34122542
0.0069840681789522,0.0008360130617413,0.58881104,-0.085387185
0.01067558658401,0.0097903814129612,0.5999222,-0.68638325
0.0072672279625202,0.0108766636606883,0.5877497,-0.36215338
0.0101734976972417,0.0039514861222338,0.6001632,-0.47035888
0.0041894375486622,0.0037099612599217,0.6008167,-0.09892368
0.0025249833738483,0.0052635797095554,0.607471,-0.07797083
0.0012791367129518,0.0068555421412439,0.6106584,-0.081530094
0.0004375282220323,0.0048213378916996,0.6276835,-0.042194754
0.000464033125691,0.0051843283760793,0.6242734,-0.049393743
0.0074648002011695,0.0077752898538249,0.6070572,-0.36437982
0.0097821437202739,0.0037264084516213,0.59678674,-0.4281325
0.0101120906173983,0.0067376920770251,0.6141093,-0.57723963
0.0090648469635212,0.0079682692610833,0.6100843,-0.502982
0.0007459830941243,0.0037187403069792,0.635962,-0.019417882
0.0086196819102236,0.004401844695567,0.5980364,-0.37394685
0.0089530803936688,0.0076402167710153,0.6104529,-0.4881449
0.008722685850662,0.0093801605982454,0.6023101,-0.48368964
0.0071347931703332,0.0102421566503625,0.5946168,-0.3513598
0.0016164891473806,0.0081255797986626,0.60738885,-0.10229498
0.0073571475759482,0.0085708094495963,0.6053242,-0.36247715
0.0095489562629517,0.0093288350924179,0.6034498,-0.56334233
0.0044424799310314,0.0005316491988258,0.62373114,0.025281861
0.0058158440308786,0.0125655286399552,0.5663481,-0.26841122
0.0008247007430395,0.0050040567612987,0.6219634,-0.047204316
0.0060703777890617,0.0007173092023513,0.5985441,-0.040250465
0.0001914098709423,0.0067828420527511,0.6171824,-0.079393715
0.0008236399883901,0.0065795515327727,0.6138705,-0.07483104
0.0007492201982056,0.0040295580900098,0.6320627,-0.026592612
0.0035764906128186,0.0084690916375036,0.60384977,-0.14768285
0.0108702710771125,0.0086727631046023,0.6104142,-0.69509596
0.0033916447327253,0.0023103574558137,0.61625755,-0.027288437
0.0077757203888459,0.0019268971509669,0.58391523,-0.19486392
0.0035376275554723,0.0027299495856973,0.61080205,-0.046247452
0.0032115489102641,0.009685042408539,0.6008632,-0.14712718
0.0018342841198783,0.003412688053662,0.6246592,-0.024578452
0.0040137922297442,0.0049115611373584,0.6009065,-0.12010461
0.0060093281512897,0.0083907475958444,0.60433537,-0.26606447
0.0012760202463791,0.0070157971937389,0.61034465,-0.08389619
0.006190932860854,0.011434017551479,0.582254,-0.2874062
0.0043933476293462,0.0124276885843154,0.5726445,-0.20518905
0.0102935822754082,0.0061882896306819,0.61375856,-0.5779213
0.0087448293103686,0.0074424806214015,0.6100892,-0.46654916
0.0049386551907164,0.0053276061110702,0.5993645,-0.16930896
0.0012300709963979,0.0048223399311588,0.6192577,-0.0470514
0.0101288858484998,0.0058444283678008,0.611918,-0.551217
0.0060301906850279,0.0017612271509581,0.5931227,-0.0999943
0.0076028426712399,0.0066252034187817,0.6061375,-0.35951596
0.0053352457227223,0.0081394472771541,0.6041467,-0.22432473
0.0041797790882325,0.0013318299768471,0.61659503,-0.009429708
0.0070424146238252,0.0099405467196007,0.59729207,-0.34382433
0.0051076904762513,0.0045833463496968,0.5973375,-0.16187762
0.0056801632966352,0.0080367442580777,0.6044619,-0.24348216
0.0050544024849028,0.0020287483742011,0.60021293,-0.07254103
0.0013566993622314,0.0070145880227393,0.60998905,-0.084511995
0.0065163656757916,0.0122281344140148,0.5700747,-0.30940863
0.0099919861903653,0.00981522036303,0.5991898,-0.6121657
0.0111867881208855,0.0051797238004324,0.61366475,-0.61940396
0.0020755247493966,0.0036364714063049,0.6195676,-0.03457603
0.0087750087643842,0.0106670621975941,0.5892539,-0.4921385
0.0005520164332574,0.0076062678060968,0.61232185,-0.09194195
0.0115495224551301,0.005174393121171,0.61549807,-0.6524202
0.0069042171452202,0.0078525561411642,0.6060473,-0.32299817
0.0081614697163497,0.0017748759565356,0.58240485,-0.20611481
0.0038910206306507,0.0009883709289708,0.62582064,0.015827477
0.0023384786688707,0.0080749848241126,0.6057861,-0.11147323
0.0034112360285095,0.0024640993063921,0.6145098,-0.033347398
0.0079612415931322,0.0008376223496329,0.581862,-0.12994692
0.0071329000833493,0.0116560790089115,0.57759166,-0.35214478
0.0092490940934425,0.0052865309515012,0.6056855,-0.45610335
0.007412930492226,0.0040708209662882,0.5937914,-0.27829245
