epoch,batch,loss,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6
0,0,1846.418701171875,3.287639856338501,5.804923057556152,1.7408446073532104,0.7527115345001221,35.19166946411133,86.08251953125
0,1,995.10986328125,3.8146798610687256,5.383738517761231,1.6257890462875366,0.9241027235984802,18.504653930664062,68.95315551757812
0,2,440.08349609375,2.399569272994995,1.434124231338501,1.486533761024475,0.634464681148529,7.711104869842529,53.89378356933594
0,3,138.25994873046875,0.8766717910766602,0.1959692388772964,1.3419846296310425,0.0345470495522022,1.9504402875900269,40.703399658203125
0,4,32.58584976196289,0.2002346664667129,0.728502631187439,1.2067815065383911,0.3075444102287292,0.0504383295774459,29.75638961791992
0,5,57.72232055664063,0.1601307988166809,1.4239883422851562,1.1006224155426023,0.5242074131965637,0.7325342297554016,20.57139778137207
0,6,143.99346923828125,0.1137923002243042,1.703336238861084,1.0203824043273926,0.2443123012781143,2.609472751617432,13.275530815124512
0,7,227.12501525878903,0.1952406913042068,1.614628553390503,0.9606956839561462,0.0227364283055067,4.387953758239746,7.704585552215576
0,8,269.5657958984375,0.5680422782897949,1.3824758529663086,0.917449712753296,0.1441207528114318,5.313182353973389,3.762530565261841
0,9,265.525634765625,0.8615148067474365,1.1848409175872805,0.894182026386261,0.3040196597576141,5.277608394622803,1.3411849737167358
0,10,222.3981475830078,0.7721089124679565,1.0666935443878174,0.8853074908256531,0.2273512035608291,4.439294338226318,0.2060711085796356
0,11,160.3854217529297,0.456289678812027,1.0056979656219482,0.8856010437011719,0.0572931617498397,3.2046120166778564,0.0975256338715553
0,12,96.35511016845705,0.2020808905363083,0.9505643248558044,0.8926941752433777,0.0300154723227024,1.9123469591140747,0.7077474594116211
0,13,44.42588424682617,0.1087947636842727,0.8271313905715942,0.9049288630485536,0.1382017582654953,0.8515152931213379,1.7119182348251345
0,14,13.259451866149902,0.1028940081596374,0.6075979471206665,0.9192987084388732,0.1874599158763885,0.204578548669815,2.843064546585083
0,15,4.666527271270752,0.1205760911107063,0.3547053933143616,0.9419738054275512,0.1066182181239128,0.0139305023476481,3.8633837699890137
0,16,15.287473678588867,0.1625648587942123,0.1814032346010208,0.964041233062744,0.0206569395959377,0.2122449576854705,4.65457010269165
0,17,37.03147888183594,0.2206571847200393,0.1481276899576187,0.980056643486023,0.0367141179740428,0.6374843716621399,5.120546817779541
0,18,59.96339797973633,0.2509715855121612,0.2033196687698364,0.9860774874687196,0.1046757996082305,1.0921748876571655,5.24997615814209
0,19,75.81473541259766,0.2250023782253265,0.2531296014785766,0.9823005199432372,0.1110890284180641,1.4126808643341064,5.06960391998291
0,20,79.78316497802734,0.1713740229606628,0.2391669899225235,0.9658960700035096,0.0501391068100929,1.502562165260315,4.604918003082275
0,21,72.18756866455078,0.1391420662403106,0.1832546889781952,0.9377071857452391,0.0111039103940129,1.364690899848938,3.9419260025024414
1,0,56.13896560668945,0.1409473866224289,0.1318414658308029,0.9061335921287536,0.0390776880085468,1.0588635206222534,3.156712532043457
1,1,36.11100769042969,0.1446331739425659,0.1079689338803291,0.8695489764213562,0.0759611502289772,0.6743746995925903,2.3163092136383057
1,2,18.22542953491211,0.1242478787899017,0.1059307754039764,0.8407994508743286,0.0614583268761634,0.3321978151798248,1.5540812015533447
1,3,5.692102432250977,0.0934401527047157,0.1163621097803115,0.8150962591171265,0.0202896986156702,0.0954721868038177,0.8982034921646118
1,4,0.750330924987793,0.0782135501503944,0.1270905435085296,0.7934902906417847,0.0124697117134928,0.0063653015531599,0.4195961654186249
1,5,2.820311546325684,0.0857570767402648,0.1461081206798553,0.7682146430015564,0.0397139117121696,0.0530733689665794,0.1269291788339615
1,6,9.469342231750488,0.0911542773246765,0.1759695708751678,0.7432093620300293,0.0512536838650703,0.1878755241632461,0.0243128556758165
1,7,17.27280044555664,0.0780851617455482,0.2167235314846038,0.7167977094650269,0.0287973824888467,0.3431581556797027,0.0860961079597473
1,8,23.07520294189453,0.0611722581088542,0.2644477486610412,0.6937692165374756,0.0091325184330344,0.4560438990592956,0.2638769149780273
1,9,25.006669998168945,0.0545147359371185,0.3026877343654632,0.6716884970664978,0.018666511401534,0.4899062514305115,0.492691695690155
1,10,22.756027221679688,0.0556902661919593,0.3120494484901428,0.657573401927948,0.0354366078972816,0.4402770102024078,0.7067393660545349
1,11,17.620603561401367,0.0555618554353714,0.2822119891643524,0.6510065197944641,0.0288488809019327,0.3344330489635467,0.8701013922691345
1,12,11.267332077026367,0.0560474097728729,0.2267666608095169,0.6516512632369995,0.0112817110493779,0.2061294317245483,0.9495786428451538
1,13,5.54777717590332,0.062448538839817,0.1692400723695755,0.6522167921066284,0.0105601623654365,0.0920786336064338,0.9332854747772216
1,14,1.9588319063186648,0.0693542659282684,0.1276255249977111,0.6505320072174072,0.0228799898177385,0.0218380112200975,0.8440513610839844
1,15,0.966472029685974,0.0696438625454902,0.1042073592543602,0.6462259292602539,0.0242153611034154,0.004782938864082,0.7031096816062927
1,16,2.2007131576538086,0.0665825456380844,0.0915831699967384,0.6400561928749084,0.0122882733121514,0.0329482853412628,0.5410106778144836
1,17,4.62399435043335,0.0695398822426796,0.0868347808718681,0.628548264503479,0.0079047046601772,0.0847870260477066,0.3767387270927429
1,18,7.045432090759277,0.0769278332591056,0.084588885307312,0.6161559820175171,0.0156456511467695,0.1359503716230392,0.232267826795578
1,19,8.48354434967041,0.0815179422497749,0.0822244882583618,0.6053372025489807,0.0188231226056814,0.1668019145727157,0.1246262863278389
1,20,8.324647903442383,0.0790000259876251,0.0803569629788398,0.5927498936653137,0.0114110857248306,0.1651927679777145,0.0535979382693767
1,21,6.874991416931152,0.0749880895018577,0.0807404369115829,0.5828110575675964,0.0070525570772588,0.1368898153305053,0.0234479866921901
2,0,4.656520843505859,0.0718091279268264,0.082303337752819,0.5677714943885803,0.0118527170270681,0.0923784524202346,0.0257454384118318
2,1,2.4166970252990723,0.0700027644634246,0.0863704681396484,0.5520976185798645,0.014615973457694,0.0469980463385582,0.0521787405014038
2,2,0.8626279830932617,0.0696404874324798,0.0941193029284477,0.5324801206588745,0.009762161411345,0.0152380969375371,0.0909609720110893
2,3,0.3353263139724731,0.0695976242423057,0.1068756133317947,0.5145421624183655,0.0065204966813325,0.0039315372705459,0.1322289407253265
2,4,0.7691938281059265,0.0715250968933105,0.1234683692455291,0.4981160759925842,0.0098110204562544,0.0118583347648382,0.1664660573005676
2,5,1.755560040473938,0.0709803327918052,0.1360539048910141,0.4811863601207733,0.0114298081025481,0.031112840399146,0.1884882748126983
2,6,2.7873523235321045,0.0676665008068084,0.1377438902854919,0.4678075909614563,0.0079255504533648,0.0516834557056427,0.1952541023492813
2,7,3.384615182876587,0.0651584044098854,0.1340468078851699,0.4553162455558777,0.0061544347554445,0.0638473108410835,0.1860950142145156
2,8,3.364331722259521,0.0633061900734901,0.1267387419939041,0.4433421492576599,0.0086448481306433,0.0638057440519332,0.1653998345136642
2,9,2.7303812503814697,0.0639616474509239,0.123461440205574,0.4309358596801758,0.0091454330831766,0.0517183393239975,0.1353188604116439
2,10,1.814766764640808,0.0648881196975708,0.1201618686318397,0.4207683503627777,0.0063730319961905,0.0341095104813575,0.1029181256890297
2,11,0.9183500409126282,0.0667474418878555,0.1180779486894607,0.4118773341178894,0.0058826589956879,0.0168056804686784,0.0721833035349845
2,12,0.3636960089206695,0.0691661685705185,0.1128113716840744,0.4032503068447113,0.0077546318061649,0.0061913253739476,0.0463751256465911
2,13,0.2439357787370681,0.0696421638131141,0.1044025719165802,0.3932075798511505,0.0072481264360249,0.0041564954444766,0.028862876817584
2,14,0.4984054267406463,0.0681048482656478,0.0953298732638359,0.3845272660255432,0.0052947923541069,0.0094632524996995,0.0199479982256889
2,15,0.9130759239196776,0.067451924085617,0.0904532968997955,0.3721850216388702,0.0058476557023823,0.0177580807358026,0.0193242467939853
2,16,1.2753866910934448,0.0666396394371986,0.0868127420544624,0.3607184588909149,0.0068109068088233,0.0248790718615055,0.0246222428977489
2,17,1.4210197925567627,0.066695749759674,0.0864205285906791,0.3510029315948486,0.005561951547861,0.0276361126452684,0.0336522310972213
2,18,1.2953952550888062,0.0676726177334785,0.0886479169130325,0.3418780863285064,0.0048255114816129,0.0249419081956148,0.043474331498146
2,19,0.9654377102851868,0.0681289285421371,0.0929697453975677,0.3311853110790252,0.005702116061002,0.0181602612137794,0.0517225079238414
2,20,0.6005967259407043,0.0676760226488113,0.0966155603528022,0.3190992176532745,0.0055862683802843,0.0107787987217307,0.0560705251991748
2,21,0.3343170285224914,0.0659106001257896,0.0976375937461853,0.3067139387130737,0.0045436890795826,0.0054376819171011,0.0578892417252063
3,0,0.2471319437026977,0.0639663934707641,0.0990179777145385,0.2951470017433166,0.0047890814021229,0.0037559331394732,0.0545461997389793
3,1,0.3299086093902588,0.0629437416791915,0.1015739738941192,0.2821589708328247,0.0051425229758024,0.0055313389748334,0.0481991544365882
3,2,0.4993905127048492,0.0640919804573059,0.107158824801445,0.2735339701175689,0.0044739437289536,0.0090831527486443,0.0407589152455329
3,3,0.6524569988250732,0.0642962753772735,0.111366756260395,0.265243649482727,0.0041970112361013,0.0123099479824304,0.032762587070465
3,4,0.7023151516914368,0.0651913285255432,0.1145480051636695,0.2564693391323089,0.004646984860301,0.0134446080774068,0.0254377722740173
3,5,0.6316429376602173,0.0648117661476135,0.1113312840461731,0.248442605137825,0.0043099899776279,0.0121478838846087,0.0199386831372976
3,6,0.4837106168270111,0.0645165890455246,0.1078217551112175,0.238658145070076,0.0038831066340208,0.0092550059780478,0.0170772355049848
3,7,0.3294752538204193,0.0649764016270637,0.1041979864239692,0.2297119498252868,0.0042299637570977,0.0061748037114739,0.016505092382431
3,8,0.2272191345691681,0.0655764192342758,0.1013347655534744,0.2228056192398071,0.0041054175235331,0.0041096252389252,0.0176324527710676
3,9,0.2104170620441436,0.0661681294441223,0.0996609777212143,0.216918334364891,0.0036806210409849,0.0037368705961853,0.0198929198086261
3,10,0.2645134925842285,0.0670504868030548,0.0987566784024238,0.2117399722337722,0.0038524563424289,0.0047671701759099,0.0223025232553482
3,11,0.346217930316925,0.0673274919390678,0.0970893502235412,0.2055781930685043,0.0037982435896992,0.0063652847893536,0.0241554491221904
3,12,0.4037863314151764,0.0666474848985672,0.0949156507849693,0.1983611136674881,0.0034695044159889,0.0074999560602009,0.0253190267831087
3,13,0.4092520773410797,0.0664189532399177,0.0935184136033058,0.1903993636369705,0.003672637278214,0.0076076658442616,0.0251961573958396
3,14,0.3642019629478454,0.0659267604351043,0.0936317145824432,0.1846083998680114,0.0035695966798812,0.0067297434434294,0.024145184084773
3,15,0.2904016375541687,0.0660292133688926,0.0959037169814109,0.1790339350700378,0.003315191483125,0.0052975225262343,0.0222103409469127
3,16,0.2295057475566864,0.0661903843283653,0.0986836701631546,0.1742798835039138,0.0034181145019829,0.0041239489801228,0.0198901798576116
3,17,0.2014770358800888,0.0661251470446586,0.1009016558527946,0.1683745980262756,0.0033497377298772,0.0036080339923501,0.0177256017923355
3,18,0.2103358656167984,0.0655507072806358,0.1010132506489753,0.1622674316167831,0.0031804582104086,0.0038215313106775,0.0160788465291261
3,19,0.2422191798686981,0.0656567141413688,0.1022191196680069,0.1565298438072204,0.0032526003196835,0.004485344979912,0.0146993352100253
3,20,0.2729352414608001,0.0647633299231529,0.1018720865249633,0.1521898508071899,0.0031510170083492,0.0051102838478982,0.014270014129579
3,21,0.2813292145729065,0.0652733743190765,0.1040436178445816,0.148900419473648,0.0030166844371706,0.0052797826938331,0.0143234133720397
4,0,0.2664217948913574,0.0650599375367164,0.1037053316831588,0.1459565013647079,0.0031100865453481,0.004971713759005,0.0147260017693042
4,1,0.2397764772176742,0.0651136040687561,0.1026332378387451,0.141639769077301,0.0029827321413904,0.0044292118400335,0.015333148650825
4,2,0.2100325226783752,0.0655239075422287,0.1005404591560363,0.1377179324626922,0.0029284255579113,0.0038242619484663,0.0158910062164068
4,3,0.1967479437589645,0.0649693459272384,0.0982274413108825,0.1348851770162582,0.0029528914019465,0.0035513145849108,0.0162293277680873
4,4,0.1974415928125381,0.0650611743330955,0.0975962653756141,0.1323274672031402,0.0028535048477351,0.0035714821424335,0.0160139892250299
4,5,0.2119266539812088,0.0648476555943489,0.0964217483997345,0.130279541015625,0.0028369561769068,0.0038705489132553,0.0155622502788901
4,6,0.2264782935380935,0.064751923084259,0.0950605273246765,0.1279470324516296,0.0028184514958411,0.0041762217879295,0.0148487519472837
4,7,0.2296757251024246,0.0647648721933364,0.0948083996772766,0.124503806233406,0.0027313011232763,0.0042569870129227,0.0140950651839375
4,8,0.2225223034620285,0.0651683881878852,0.0949935019016265,0.1218418926000595,0.0027351721655577,0.0041262162849307,0.0134763233363628
4,9,0.2078923285007476,0.0652569904923439,0.0955547466874122,0.119564451277256,0.0026728508528321,0.0038494695909321,0.0127459885552525
4,10,0.1931623816490173,0.0653892755508422,0.0964915379881858,0.1176866218447685,0.002637495053932,0.0035607984755188,0.0124849630519747
4,11,0.1870450526475906,0.0656686872243881,0.0977604463696479,0.1157431006431579,0.0026249173097312,0.0034425379708409,0.0122932298108935
4,12,0.1873307824134826,0.0651614516973495,0.0973776131868362,0.113738901913166,0.0025577226188033,0.0034502944909036,0.0122583368793129
4,13,0.1960296183824539,0.0655549615621566,0.0980483591556549,0.1113583967089653,0.0025757579132914,0.0036238867323845,0.0122595336288213
4,14,0.2017036378383636,0.0649862214922905,0.0975336283445358,0.1098662540316581,0.0025104796513915,0.0037371679209172,0.0123347584158182
