x,y,u,v
0.1128294887099279,0.1175726466629222,0.03127447,0.001288645
0.3855635966916051,0.2207488743038956,0.03134625,0.0017316043
0.3468665818634676,0.1266165581271785,0.03133248,0.0016722307
0.1791009785237324,0.23976942095891,0.031275634,0.0014689416
0.1402399703448343,0.2011787685445619,0.031272832,0.0013986677
0.0448906616837612,0.177063792509823,0.0312606,0.0012319311
0.0659500295866419,0.1886530240000921,0.03126168,0.0012761578
0.3182499031319211,0.2766921081383107,0.03131262,0.0016417578
0.2454405281278195,0.3352858143760732,0.031272214,0.0015473142
0.236214811496071,0.231699907196272,0.031292606,0.001542978
0.2376341559268696,0.1467253679293808,0.031299923,0.0015161484
0.0429844930503539,0.1556880912897399,0.031262953,0.0012074932
0.3236691123129853,0.2868243614555528,0.031312685,0.0016454086
0.2141646263565388,0.3775899564666241,0.031247351,0.0015019923
0.2823901293731998,0.3477739843157434,0.031281542,0.0015814677
0.2475991734160205,0.0994576019876583,0.031301405,0.001502201
0.0926967976262108,0.2258277785039549,0.031259675,0.0013423562
0.2644688900202936,0.384347685860852,0.03126238,0.0015479922
0.275321547399748,0.185007015326781,0.031309266,0.0015863106
0.0484735479802548,0.1839428892875627,0.03126007,0.0012440458
0.2840246851243226,0.1467462518211729,0.031313,0.0015862435
0.017533713269051,0.1665228595190048,0.03125916,0.001175411
0.34224573007765,0.2054187542987471,0.031330574,0.0016786233
0.2030951953370147,0.4017340267578268,0.031234104,0.0014820024
0.2484806246717405,0.1115465098704027,0.031302247,0.0015121251
0.2466339339913478,0.031091933597067,0.031293277,0.001438342
0.2070801648937015,0.317439683358904,0.031265188,0.0015087724
0.033918226498704,0.2035392589346366,0.031255115,0.0012375712
0.0895146659227824,0.1040402873961214,0.031271424,0.0012319535
0.140667502051203,0.2130203862071921,0.0312712,0.0014053807
0.2843836537337643,0.2636115863466071,0.031302806,0.0016042665
0.2169448737774912,0.2095062454145727,0.031290103,0.0015119761
0.0308204527191704,0.1412763288249024,0.03126313,0.0011703
0.0166232279990255,0.1994399629366266,0.031253967,0.0012063757
0.2297870526885473,0.3927547039089905,0.03124674,0.0015112087
0.1219863960558997,0.0923624431122012,0.031275827,0.0012774244
0.2416223868959355,0.2998163915803596,0.031280752,0.0015502572
0.2059678809262028,0.0703369766242217,0.031289596,0.001405187
0.2915499569601067,0.2998430770286487,0.031297904,0.001606442
0.2110054599824787,0.1032896905259642,0.031292852,0.0014440268
0.0756657471670925,0.1611755786372432,0.031266425,0.0012680814
0.2591203230914362,0.2647618649235481,0.03129414,0.0015737861
0.3056136379797665,0.2861238789057871,0.03130604,0.0016253665
0.2906450609736615,0.2996249657401408,0.031297628,0.0016054809
0.2228647979068636,0.0483155128774015,0.0312907,0.0014129579
0.2722891462330508,0.0737592490595457,0.03130548,0.0015241578
0.2535042778918655,0.0549640967261704,0.031298477,0.0014751181
0.2012967017117817,0.2272563812616249,0.03128347,0.0014955476
0.2535629645904115,0.3666723882259604,0.031264815,0.0015451759
0.3989563724271919,0.1756813640030141,0.03135323,0.0017524958
0.1072970205967229,0.1104653532561126,0.03127377,0.0012712851
0.1964903408697636,0.2931676955385288,0.031268667,0.0014979318
0.0845597856500063,0.2156942321594281,0.03126015,0.0013243482
0.1697751466423147,0.4041816334738961,0.03122263,0.0014491156
0.1420134932897637,0.3895424266634022,0.031220887,0.0014258921
0.119818783103929,0.2899879767579963,0.031250056,0.0014033243
0.2219506555861291,0.4151178132101755,0.031234775,0.0014935285
0.1423949659710148,0.10627775964642,0.0312793,0.0013288558
0.0936861272862383,0.2529410381501228,0.031254116,0.0013571158
0.0033263733864771,0.2068801184929915,0.03125124,0.0011917129
0.1294808975395069,0.010050875613405,0.031269778,0.0011796653
0.0746016463867888,0.1106591282583914,0.03126948,0.0012127087
0.1426848135317466,0.3558912060393409,0.031234328,0.0014326796
0.1595894619664344,0.2223800860649154,0.03127389,0.0014364645
0.0656801454699228,0.2311205905060808,0.031254116,0.0013058558
0.1215729981200993,0.362971363129181,0.031226251,0.0014088675
0.1699499763367579,0.3748434398524356,0.031234708,0.0014580935
0.2154466397928808,0.0435908855170293,0.03128853,0.0013940632
0.0930307486829714,0.0980921213125334,0.03127188,0.001231268
0.2679312197030417,0.0979977800573142,0.031306583,0.0015346855
0.2607630711264628,0.0815852719684245,0.03130332,0.0015107021
0.0313421643399904,0.2489460149667156,0.031245086,0.001266487
0.2501450709507462,0.0308333447541828,0.031294,0.0014446005
0.1462902075650642,0.1456027020271712,0.03127921,0.0013709292
0.1548817991095527,0.4008987214946816,0.031219665,0.0014356598
0.0938278559834716,0.156327188998173,0.03126951,0.0012937859
0.1582051416045426,0.0413349528070078,0.031277914,0.0012826249
0.3872058088922334,0.1473373006815621,0.03134801,0.0017349496
0.2380261026651678,0.2315441114904995,0.031293165,0.0015453324
0.2182327636658939,0.0217616992254569,0.031285737,0.0013736784
0.3318109833840938,0.1253760490343969,0.03132737,0.001649335
0.3167614258307138,0.251960106959014,0.031316232,0.0016442165
0.2983005587614957,0.1670189272441038,0.031317208,0.0016138926
0.2994821894272024,0.2805175137357658,0.031304944,0.0016195476
0.1383903292283612,0.174234806315631,0.03127559,0.0013794377
0.3695035351663186,0.2518429951386073,0.031336565,0.0017063022
0.1709169230393336,0.0672436555562758,0.031282563,0.0013382807
0.1560225687385223,0.1351352410659478,0.031281482,0.0013784394
0.2198944479405702,0.3046971612408616,0.031272624,0.0015247837
0.1277512709037085,0.3994516954828573,0.031212788,0.0014090464
0.3762082171096191,0.263943876246801,0.031337637,0.001710698
0.2558905197382821,0.3545555840815865,0.031269733,0.0015520826
0.302800982205115,0.0984798210698909,0.031316433,0.001591526
0.2238473536439077,0.1525668171523169,0.031296227,0.0014981553
0.1372036868755859,0.3411469857652739,0.031238187,0.0014278442
0.1318896965522284,0.2595962270250399,0.03126039,0.0014114305
0.0707231854847094,0.220820553927683,0.031256977,0.0013068989
0.3827141601286213,0.2473714722833879,0.03134251,0.0017227083
0.3021015910759771,0.166694107370616,0.031318445,0.0016191974
0.2858198640260737,0.2337304168211679,0.031307947,0.0016070232
0.0468484968715995,0.2058366093635117,0.03125632,0.0012597591
0.1791081754919709,0.3337448501803665,0.031251963,0.0014754608
0.2532987416119719,0.0492994906376026,0.031297635,0.001469329
0.0198434407175329,0.1098970752492511,0.031264354,0.0011103824
0.2733532962152023,0.1736229074106715,0.031309243,0.0015803054
0.2229566997275297,0.2381774291593067,0.031287733,0.0015266463
0.2267655935163223,0.1632146338167908,0.031296555,0.0015080348
0.2129520632887164,0.2530140729186107,0.03128228,0.0015158206
0.1710711204060255,0.1054828424278477,0.031284545,0.0013779104
0.2376273082210336,0.2254953307114354,0.031293903,0.0015437976
0.1965441724065172,0.2780417791036552,0.03127237,0.0014975443
0.2872758721561773,0.0846007413664024,0.03131068,0.0015574023
0.2886282420986977,0.1616374940174992,0.031314287,0.0015984178
0.1587309659941172,0.0575776058474835,0.031279657,0.0013042316
0.2870937146598653,0.0431540018473972,0.031305056,0.0015240833
0.1442798335645751,0.3885724132824207,0.031221908,0.0014284328
0.2845296801643522,0.0475000141079511,0.0313051,0.0015234128
0.1697945534832773,0.1735748137205306,0.031282168,0.0014274344
0.2667004342558476,0.231018239439474,0.031302053,0.0015824959
0.3319977119864754,0.2948270217960487,0.031314272,0.0016522482
0.2617392959171815,0.0223149383574411,0.03129511,0.0014569834
0.0161276061519367,0.262217355602986,0.031239685,0.0012525395
0.2283462549567176,0.0441666579640012,0.03129131,0.0014185905
