x,y,u,v,p
0.3033400760350949,0.2563739055999711,0.07800286,0.004954979,0.013256185
0.2960886460871266,0.166766046209223,0.058640823,0.0062564537,0.013684183
0.2851138609451895,0.1970577664049437,0.07124222,0.006419666,0.013547219
0.1048006320078902,0.3399612465121739,0.038663562,0.004899852,0.015423618
0.1229799787825573,0.2863542610176935,0.06757993,0.0062663183,0.015230432
0.1689910218693579,0.0497741744503532,0.017142715,-0.005201161,0.015497677
0.1033694968223133,0.0881263747666916,0.04094889,-0.004070811,0.016889103
0.385926363621057,0.3870529480036433,0.04436097,-0.007906042,0.013217017
0.243857307420566,0.1554322653992243,0.059453346,0.005625911,0.01394438
0.1859633098417795,0.384718788726914,0.022199113,0.0003266558,0.013423584
0.1255765376106928,0.2651488215657601,0.07526715,0.006465405,0.015281729
0.2820933062165947,0.1789457667596034,0.065293044,0.006366968,0.013641752
0.2457675859389715,0.342166943250615,0.051465325,0.0016841814,0.012997374
0.1068857445145848,0.0488449393103227,0.02171716,-0.009104334,0.017007612
0.0297243451845683,0.1471298256943337,0.07588562,-0.0013441518,0.019218273
0.3563029439094576,0.2225503945359798,0.072022095,0.005158372,0.013643198
0.2446748073497568,0.2218739054312356,0.079077795,0.0064728633,0.013601847
0.2526805805637282,0.4299221648811108,0.006828014,-0.00644885,0.012534425
0.3474471613350089,0.3019406322338091,0.0717392,0.0013200566,0.01322154
0.1793295293742925,0.3547583568496621,0.0383882,0.0026603267,0.013683058
0.2996715003513124,0.4116423869404152,0.022685792,-0.00655891,0.01253327
0.3149168356495391,0.1529221826884149,0.049815476,0.006103672,0.013768114
0.1756380445285964,0.2816806792182731,0.07197897,0.006002903,0.014129102
0.0431096686731403,0.1419759493639975,0.073078796,-0.0012187362,0.018691234
0.0700393976571836,0.227032584834898,0.08260311,0.0053582564,0.017175302
0.3242287308303087,0.1659161712886059,0.054947324,0.0062541664,0.013731189
0.1913548386081361,0.2697425274735811,0.07597717,0.006137401,0.013940334
0.0269559940323801,0.289184211613314,0.059383795,0.006049715,0.018485285
0.1160674155024547,0.0388463899348295,0.017387982,-0.009982102,0.016801171
0.3568746764760221,0.1335519684624474,0.03473568,0.005884476,0.014058515
0.328719220686388,0.1759770736616119,0.05896011,0.0062669963,0.013699822
0.1981831513837001,0.0658348392921576,0.020605834,-0.001859352,0.014917791
0.2031493975345539,0.0675514627512914,0.020841597,-0.0014568493,0.014837913
0.0839759062729545,0.0448750060540817,0.021998784,-0.011287279,0.01774931
0.1995538184621998,0.421251275926961,0.0035121106,-0.0033771992,0.013047598
0.1008317000795131,0.0227612365481489,0.013845613,-0.0136483535,0.017337054
0.3102790212459308,0.1761454300046328,0.0611173,0.0063304976,0.01364778
0.1916012465401353,0.4009387370510194,0.013700828,-0.0012103841,0.013257936
