x,y,u,v,p
0.2993576929536567,0.2473475076019296,0.046122268,0.0044571385,0.015030615
0.1843778043131864,0.0432609367007157,-0.0020040497,-0.004772261,0.019279838
0.3034804859924678,0.1513311259400358,0.021423072,0.0053716823,0.015452765
0.0594568999590305,0.1374511212273841,0.033466518,-0.0008941293,0.024993338
0.1325212254895086,0.3354410686395206,0.018103573,0.004074849,0.019778587
0.2813690733185051,0.0407886929477688,-0.0018165633,-0.0007493198,0.016449325
0.268832624866158,0.4344087634612592,-0.00814186,-0.008043565,0.014656216
0.1950086385320467,0.1635220590004209,0.033674534,0.004701175,0.018208794
0.0045170418181601,0.27201232304543,0.034198873,0.0051274374,0.027906917
0.2149841813248461,0.1047648753117209,0.010090068,0.0020901263,0.017860673
0.3101220229818009,0.2304963364762234,0.04437274,0.004795432,0.014940985
0.2084305256329466,0.187251238097118,0.039977044,0.005509503,0.017615683
0.0511272305313994,0.2714270114410812,0.03710611,0.005611852,0.024676926
0.2226247871484203,0.2095906690340188,0.044048704,0.005800575,0.017042592
0.156179949578093,0.1260706866796118,0.022445321,0.00179784,0.01994928
0.2539492645882593,0.3315246325601671,0.030209614,0.0013977736,0.015530102
0.1816138824174535,0.39107859437826,-0.0017968565,-0.0005461946,0.017404519
0.2815284743196625,0.3480106353295281,0.026763609,-0.00065314025,0.014842115
0.1285622744043575,0.1694590127878345,0.039462104,0.0036808625,0.020957448
0.2048246052600692,0.3259483038636455,0.028304558,0.0030362979,0.016961768
0.1350912202568653,0.370029039480843,0.0023436472,0.0022439659,0.01945237
0.2140987121488078,0.2566904275944219,0.045772083,0.0054276437,0.017046914
0.399187692198839,0.1776502481387265,0.024594078,0.004692942,0.014416419
0.3244070283751861,0.263738346705631,0.046260126,0.0032560974,0.014570706
0.1839887416071367,0.189296992358218,0.04167079,0.005345352,0.018465534
0.332627831672471,0.3555310631034666,0.028732356,-0.0032057837,0.014021032
0.2430584568202161,0.3471848144838442,0.02359309,0.0006868988,0.015720226
0.2264940278345998,0.0469146053507714,-0.00232042,-0.0023694858,0.017820604
0.2814253071215439,0.3175505353214241,0.03650455,0.001466915,0.015000582
