x,y,u,v,p
0.0016079992460673,0.2694979887677012,0.08748858,-0.0087835565,0.0007004738
0.2164938466628581,0.2786530824477577,0.087537214,-0.012333371,-0.0036945343
0.3117438615404297,0.3419925005846902,0.108669445,-0.010286845,-0.003932953
0.2530643210356695,0.1948313971946971,0.05732362,-0.024440385,-0.0039305687
0.3925051791062106,0.2213261126490231,0.06429212,-0.032242127,-0.004447937
0.273040318131824,0.2440065825398749,0.07430737,-0.019701399,-0.0042533875
0.3584077343093814,0.2180161005343037,0.063687965,-0.029483981,-0.0045986176
0.1659983975255787,0.1797222336597241,0.053644106,-0.021795936,-0.0023794174
0.2625183406276853,0.3127699475724317,0.0989856,-0.010691978,-0.0040750504
0.1871042830312627,0.3894603767351811,0.1276304,0.0018343851,-0.0033140182
0.3819310394001741,0.2079718344714912,0.05977194,-0.03292934,-0.0045642853
0.1953387914866197,0.1891569383171723,0.056375906,-0.021967866,-0.0030064583
0.2644545180044343,0.0357985803963255,0.002526924,-0.04466886,-0.0029120445
0.1851882438274801,0.4126867773798404,0.13601916,0.0045534,-0.0032243729
0.1639154191657467,0.0700003967348305,0.016185924,-0.034637637,-0.0013995171
0.2495674403722972,0.2642386130283096,0.08187859,-0.015807189,-0.004047394
0.2101514301866757,0.1981647250228558,0.05925195,-0.021622308,-0.003314495
0.2190042004150801,0.4158041531745797,0.13672654,0.003673546,-0.0033650398
0.292929865810595,0.2317626763633788,0.06963603,-0.022551276,-0.004397869
0.199030124787143,0.2853573126904777,0.09019773,-0.010742642,-0.0034751892
0.1205661264074383,0.078550395300745,0.02009432,-0.031905033,-0.00052547455
0.0587626604291382,0.1308108526368299,0.03914039,-0.024345018,0.00048732758
0.212292086671557,0.4176991466162927,0.13749735,0.004162036,-0.00333786
0.1501705255876366,0.2170550101581995,0.06692402,-0.016837247,-0.002322197
0.3533228412647394,0.2789772066542084,0.08537404,-0.02133847,-0.0042915344
0.2604105118546441,0.3563687148689795,0.11468141,-0.0053260997,-0.003856182
0.0521812026278679,0.2300566421584819,0.07312314,-0.013194211,-0.00020647049
0.1682121761185784,0.327400722733877,0.10562627,-0.004668303,-0.0031228065
0.2169142328864298,0.3257918376304003,0.10435717,-0.0067668334,-0.003707409
0.0260311279093806,0.1989359912991743,0.06291072,-0.016418315,0.0007123947
0.2449051471195039,0.1401340661326741,0.03843896,-0.030595608,-0.0035099983
0.3469115688681586,0.1737052768102158,0.048345253,-0.03407926,-0.004626274
0.1171136261677674,0.1289539924604336,0.037201807,-0.025960572,-0.0008940697
0.2720105548610524,0.2003807921656139,0.058939144,-0.024979837,-0.004172325
0.190265587178095,0.3945203033830038,0.12941329,0.0023063943,-0.0033249855
0.3995439525427118,0.2014908474730404,0.05721967,-0.035489924,-0.0044932365
0.0645629875917145,0.12587920475066,0.037344858,-0.025004394,0.00038337708
0.3923013822589571,0.2247126611811492,0.065488026,-0.031786956,-0.0044283867
0.0813653540454121,0.2521035308525632,0.0802993,-0.011115022,-0.0010752678
0.0127155743691821,0.1697995925429972,0.053292915,-0.019543119,0.0012969971
0.1315128949617672,0.1832187610231376,0.05551116,-0.020141043,-0.0016784668
0.0294089395080348,0.2620270238100199,0.08452146,-0.009556092,7.9631805e-05
