x,y,u,v,p,d,F,N,Re
0.3999999999999999,0.2884479845846622,0.0071299184973446,0.0029001672361805,0.0267268942680206,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.2895480655229089,0.0046441455987268,0.0013485466495821,0.0418522376680211,0.27999999999999997,0.7,13,1.0
0.3982517819931797,0.2887948841345137,0.0045814997242865,0.0009663872696605596,0.0217705896048269,0.27999999999999997,0.7,13,1.0
0.3979237332156095,0.2876829192479387,0.0067897595024804,0.0014268284986788,0.0175527758907775,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.2866740382815209,0.0103562270177389,0.0045323296285047,0.0169831273603957,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.1731136302974885,0.0070926776753268,-0.0028398470507137,0.0284900293808443,0.27999999999999997,0.7,13,1.0
0.3978837558305078,0.1725629751457311,0.0038510510619423,-0.0006283783419889557,0.0210689837299997,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.1718868729905867,0.0043782639796395,-0.0012315006606968,0.0423747758698467,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.2849000919783797,0.0133231636986073,0.0056604689901107,0.0111445604302987,0.27999999999999997,0.7,13,1.0
0.3976923360547219,0.2857669437476014,0.0104851692344551,0.002340144341767,0.0136139890828954,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.1745955616137125,0.0098077947368945,-0.0041510899025544,0.0178231307097028,0.27999999999999997,0.7,13,1.0
0.3972379269643504,0.1738333028463166,0.0062856154808374,-0.0008882682693779995,0.0166768945066479,0.27999999999999997,0.7,13,1.0
0.3975078289364998,0.283404698103155,0.0145681250967401,0.0033007721126348,0.0095658245374443,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.2816639843876627,0.0182163284640993,0.0069848838484245,0.0068742453544187,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.1765878409485808,0.0131617680778299,-0.0055483498706631,0.0119517885538064,0.27999999999999997,0.7,13,1.0
0.3975903690791458,0.1759357685712687,0.010676620996705,-0.0023624590540538,0.0128582305335993,0.27999999999999997,0.7,13,1.0
0.3973699053842657,0.2795424130233258,0.0205117039582192,0.004440539192489,0.0056782853414102,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.277666799098989,0.02359589078146,0.0077927373113178,0.0034076898243258,0.27999999999999997,0.7,13,1.0
0.3975208187246314,0.1787702155084435,0.0154905159839909,-0.0035501014839065,0.0087758659741954,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.1801823432937448,0.0185441669932368,-0.0070154666835413,0.0067844219906263,0.27999999999999997,0.7,13,1.0
0.3971773252319378,0.2749298157762473,0.0266241529046078,0.0050761718221404,0.0026896924583556,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.2731407947800133,0.0289576597848232,0.0080742151723959,0.0008771845683022599,0.27999999999999997,0.7,13,1.0
0.3970240612529912,0.2707884499206926,0.0314058556964619,0.0052364281555269,0.0008841269865661395,0.27999999999999997,0.7,13,1.0
0.4,0.2690335470964523,0.0331917541241901,0.0079131753040161,-0.0008316017420917136,0.27999999999999997,0.7,13,1.0
0.3968723897495695,0.2671348968810286,0.0350986018410657,0.0051363432085294,-0.0002729683312178767,0.27999999999999997,0.7,13,1.0
0.4,0.2652872695010514,0.0365814959235401,0.0075450481482568,-0.0019031267665673,0.27999999999999997,0.7,13,1.0
0.3973661600611043,0.1824275192218226,0.0209670160616544,-0.0045155119912388,0.0051799942487565,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.1841153693126473,0.0237488032644048,-0.0077891272454287,0.0032262250442474,0.27999999999999997,0.7,13,1.0
0.3967089288642952,0.263294376668853,0.0385094917124411,0.0048610475085128,-0.0011266351860081,0.27999999999999997,0.7,13,1.0
0.4000000000000001,0.2613544247626377,0.0397077164368393,0.0069913544765041,-0.0026669868229839,0.27999999999999997,0.7,13,1.0
0.3965366819808942,0.2592586914551619,0.0416198234101916,0.0044365151326107,-0.0018066706642512,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.2572258459971178,0.0425321277570349,0.0062676526464434,-0.003279797888469,0.27999999999999997,0.7,13,1.0
0.3971757908679518,0.1868642229095046,0.0268017961258698,-0.0050747265343267,0.0025760894792193,0.27999999999999997,0.7,13,1.0
0.3999999999999999,0.1884360132735714,0.0288602357283721,-0.0080427562663924,0.0008409174671749358,0.27999999999999997,0.7,13,1.0
0.3963811965742139,0.2550207295389837,0.0443908512814965,0.0038999370630835,-0.0023321210962484,0.27999999999999997,0.7,13,1.0
