x,y,u,v,p
0.2547997011383513,0.4121876337992591,-0.008886956,-0.005078681,0.014921248
0.0494374941916194,0.252412887299872,0.043155737,0.004323326,0.025078341
0.3197375374259725,0.3484599821187774,0.021861803,-0.0026878044,0.013952382
0.0912157604041525,0.222834509730088,0.048459373,0.00421194,0.022462495
0.0203693082093032,0.1966342186392405,0.0492425,0.0019324794,0.027481936
0.3026713471784623,0.1201719903099023,0.0135810785,0.004301533,0.01493191
0.1557666610275897,0.3317267726179438,0.018534916,0.0027942508,0.018621422
0.2538328595017732,0.3368389186466752,0.022341631,0.00020293146,0.0151983425
0.1003807722113,0.2747270934736271,0.03821016,0.004652992,0.021706544
0.2124320356346742,0.1424989892611809,0.028329227,0.003770411,0.017093956
0.2766279209963225,0.3220967807877524,0.029310372,0.00039558113,0.014735453
0.1354876163795993,0.1279036051821941,0.026607588,0.001451917,0.020383805
0.126231457666264,0.1087669509911666,0.018908136,-4.4353306e-05,0.020936772
0.1404418409258571,0.2278382803566686,0.048139773,0.0046611354,0.019746713
0.3356755428025653,0.2141196806612676,0.04499113,0.0037234873,0.014193855
0.3273682730794558,0.2882742949231406,0.041692104,0.00084692985,0.014049314
0.1819584451756818,0.3062363179267255,0.030479457,0.0032679439,0.017607965
0.2929522983559243,0.289163235413905,0.040400174,0.0016916022,0.014535718
0.1174112342896848,0.2501878883609557,0.04505318,0.00469286,0.02084826
0.2686967964803859,0.4127709929885195,-0.007879905,-0.005687028,0.014603324
0.3991395700341689,0.1816984738553489,0.033992898,0.0036744103,0.014002122
0.1297833417171692,0.1142961726870325,0.021090169,0.0004471466,0.020729266
0.1989595243653419,0.0466150407232572,-0.0030111745,-0.0019808933,0.017924666
0.3442331689766286,0.2294863873398024,0.046726253,0.0030903742,0.014067367
0.0328972355817179,0.1482235980195447,0.039755344,-0.0006454438,0.026727833
0.1885076084656098,0.4070852352183137,-0.012654485,-0.0022397041,0.016981058
0.0956234464823266,0.2760538835793562,0.037615314,0.004652992,0.021980487
0.1877269603410044,0.1702357972975821,0.039701045,0.00417652,0.017888919
0.2653345127824157,0.2419436055568159,0.04741524,0.0039564297,0.01524765
0.2919095378380904,0.3101558062758883,0.034199636,0.0006339699,0.014485784
0.2928950504187222,0.3897236649317954,0.0033456944,-0.0047910735,0.014214195
0.1880792421332437,0.0545076357123617,-0.001893226,-0.0017790124,0.018308751
0.0630026537186453,0.1684885381810992,0.044208057,0.0016308352,0.02449397
0.3169150387864778,0.25177763095791,0.047024213,0.0027878582,0.014290802
0.2760049280243968,0.4221624987211329,-0.010795761,-0.006784372,0.014421836
0.1476866889013017,0.2680198376218137,0.04161268,0.004547596,0.019241266
0.0791376848619247,0.1534898881270533,0.039327886,0.0012596622,0.023496643
0.0779054907582561,0.233028275534918,0.04739166,0.00426767,0.023247555
0.390850377561265,0.2416737157901385,0.04704945,0.0015527308,0.013826124
0.3434172605061916,0.2627044716261943,0.046336938,0.0017248541,0.013971843
0.136117042313079,0.0911800715564985,0.010993492,-0.00095243007,0.020495363
0.190999205111683,0.2103812622071292,0.047497775,0.004725188,0.017613553
0.0259750398088001,0.1166070810240758,0.028181609,-0.0035252348,0.027388498
0.3097500262868176,0.337122343420011,0.025573872,-0.0015578046,0.014118664
0.2649131517848349,0.400832730926171,-0.0034774877,-0.004571043,0.014724918
0.3844993556099088,0.3153278568835989,0.036771744,-0.0026668087,0.013621099
0.2178379351928414,0.1522561631931354,0.03195753,0.0041099116,0.016878821
0.1389898165017961,0.305294060385499,0.028762374,0.003914058,0.019514978
0.12833352127655,0.2155546489969492,0.048521265,0.004447557,0.02040612
