x,y,u,v,p
0.0303564207094469,0.1971325236841856,0.045324184,0.0005182028,0.028309233
0.0599079225482938,0.1104953159207394,0.020014875,-0.007833697,0.027439065
0.202315401247111,0.4407332895157432,0.0032578185,-0.003677152,0.017181665
0.3864975793282155,0.405184722502205,0.040418677,-0.0061152205,0.013654299
0.1016785574553496,0.2830140606029902,0.03848204,0.0061411485,0.02319318
0.0297133681779475,0.2938589338072319,0.030977719,0.005219333,0.02724751
0.2833220953296206,0.2845270953956428,0.042178422,0.005901508,0.016484879
0.2570162810022549,0.2931841280615583,0.041981507,0.0058767423,0.017052427
0.20501804420467,0.4208049699622378,0.009787016,-0.0017507598,0.01729963
0.3482398633725034,0.3567382167512637,0.042182386,-1.1585653e-05,0.014561571
0.3060700983328215,0.2485155043365498,0.037460394,0.0067312345,0.01635877
0.1754593928558399,0.1783587050811723,0.030206237,0.0043550506,0.02096761
0.2054567614517812,0.4254731275501884,0.008438259,-0.0022167042,0.017235614
0.2545411641722958,0.1234811146040216,0.0029856414,0.0029315725,0.018876404
0.2519073676762202,0.1884819459970759,0.025762007,0.006334752,0.01827582
0.1203399854351166,0.0564463878304701,-0.004922446,-0.012164079,0.024737053
0.2159770603661862,0.3074413322173267,0.03953621,0.0057485104,0.018127024
0.1709078633269277,0.2678729386971976,0.042144973,0.0066747293,0.020189583
0.296681307389484,0.3883068080513425,0.031964425,-0.0012986884,0.015141517
0.1029689950238426,0.2654375322889795,0.041541185,0.0060007647,0.023321398
0.3841920633016301,0.3216497628116248,0.045225568,0.0017589554,0.014479272
0.0860079960040038,0.0941943093890616,0.010525409,-0.0085079,0.026118584
0.2391830900899082,0.1120742032599178,0.0007424373,0.0014773235,0.01944153
0.2715479734640524,0.4282667570438737,0.018934727,-0.0045348704,0.015299976
0.3594050461018997,0.3890925205298715,0.039364044,-0.0034108013,0.014098167
0.0987016825157293,0.1020867569663858,0.012011765,-0.006539248,0.025345542
0.0094676916731384,0.2174414105535502,0.046087895,0.0012504682,0.029475361
0.1781585139839687,0.1916071970403869,0.033651337,0.0051208064,0.020719185
0.2252428546406372,0.3169759732776911,0.038678035,0.0052564368,0.017729476
0.39907990611634,0.3736628977181763,0.045156162,-0.0032522306,0.0138516575
0.3725016123596213,0.3059287947587169,0.04401505,0.0031561777,0.014753446
0.1733668735214313,0.2077521341638518,0.03773827,0.005702585,0.020736217
0.3701117581093244,0.4075090116845115,0.03795304,-0.0057532415,0.013794832
0.1175594609223311,0.1838925869612002,0.03721749,0.002930157,0.023484103
0.0589729917103261,0.2558389588044982,0.042025454,0.004936464,0.025865816
0.2721035087090058,0.4460693516611037,0.0145807415,-0.0065476745,0.015106089
0.3548470439458377,0.2572873563927452,0.0371259,0.005949445,0.015449591
0.0555647867127372,0.1051927846363051,0.018496046,-0.00891497,0.027759783
0.0473913240415208,0.189593106046222,0.04363334,0.00062584877,0.027314618
0.1848663344182446,0.0815164038711579,-0.0035053883,-0.004302062,0.021631934
0.2181848998467215,0.3288713617599929,0.036210824,0.004777409,0.017829888
0.1818864785944344,0.4031150757129158,0.011540331,0.00042230636,0.01831434
0.2289039475787057,0.4329865790952443,0.010349482,-0.003670372,0.016406648
0.264596812943087,0.3783873633605505,0.030177504,0.00048641115,0.01597967
0.2646689217883227,0.3873581769197741,0.028086677,-0.00029170513,0.01588612
0.1288241019680814,0.1573671955539604,0.028631108,0.0012686178,0.023228325
0.2660540453061337,0.429816067428706,0.017621342,-0.0045200586,0.015418321
0.1781852126409436,0.2330984220686184,0.04120765,0.0064802095,0.020274252
0.2687600957123517,0.3772867040388064,0.030925471,0.0004702434,0.01588688
0.3414648918988455,0.2700241167687078,0.039966606,0.005667858,0.015516952
0.1842783778681407,0.4090060244606321,0.010015871,-0.00013791025,0.018162005
0.0673484227676707,0.2291063625086482,0.044637233,0.004045725,0.025675021
0.0501327998944762,0.2993634563303092,0.030850781,0.0055875406,0.025904275
0.1661599081101817,0.2979545176798086,0.03865376,0.006290354,0.020057924
0.3600283156862706,0.3081422499459826,0.04395725,0.0033146366,0.014880732
0.2847393215249621,0.1583920815154257,0.012113335,0.005713001,0.017740928
0.0788312827609826,0.1888981360757317,0.041365936,0.0018752143,0.02546934
0.1271636773097635,0.3807009246186956,0.010790728,0.0030687079,0.020861946
0.1465265947553214,0.0983337148728191,0.0051911715,-0.004230432,0.023051001
0.3322989609189657,0.2656360162200634,0.039510544,0.005968012,0.015706457
0.2407938808758176,0.3301082732799063,0.03760722,0.004379116,0.017123096
0.0661146876835434,0.1138010882793388,0.020517224,-0.006954536,0.027034461
0.0541470874555747,0.2613254276123447,0.0409401,0.0049988553,0.026092477
0.205287034842457,0.1233627212300499,0.007733172,0.0012413263,0.020433076
0.2799977713230457,0.4544898775117701,0.0139799565,-0.007825546,0.014837354
0.0173564546310196,0.1574736740150898,0.040175907,-0.0042367578,0.02962143
0.166434841246032,0.3330590422855615,0.031001667,0.005153291,0.01966881
0.2732785733338989,0.4616404684263346,0.011021458,-0.008442931,0.01492057
0.2182489256824847,0.3495215680891197,0.031813674,0.0036141053,0.017611139
0.008482644954881,0.2263992232310787,0.04538215,0.0018587932,0.02944047
0.2706644427224816,0.10443612958197,-0.0036569815,0.0018937364,0.018641368
0.3651127859345188,0.3354988029273485,0.044566236,0.0012395978,0.014550462
0.1614409517916019,0.2281811886595385,0.041488376,0.0061358586,0.021004297
0.258146610390974,0.1437890271050182,0.009537308,0.0044206455,0.018566333
0.3257832070533133,0.3333641989290987,0.042538095,0.00243894,0.015141226
0.1968330993612158,0.2700104740548249,0.042114154,0.0067380145,0.019181035
0.0939728828519339,0.1415246317586762,0.027307218,-0.0018774644,0.025163643
0.20719638089062,0.2596060679260646,0.04200811,0.006843172,0.018926479
0.1998816332058869,0.3834303047740727,0.020426713,0.0016110912,0.01787094
0.1636762152756397,0.2931231499080458,0.039325777,0.0063871965,0.020211592
0.2684327791294969,0.2002528375372196,0.02792203,0.00679899,0.017711021
0.3818668040725665,0.3157898284891586,0.04486502,0.0022475794,0.014558785
0.3366056191668979,0.3717957431290756,0.0393507,-0.0009912774,0.014584772
0.1626218381723757,0.4153651219859754,0.0042282715,-0.00018703192,0.018936671
0.2783023611964916,0.1621006164813941,0.014054468,0.0057661682,0.017856792
0.0843422229576367,0.2459696371202277,0.04350631,0.0051898286,0.024527825
0.2751669443401429,0.4659417852445102,0.010372084,-0.009043179,0.014832839
0.1707823744918211,0.0955910235180748,0.0018017795,-0.0032725707,0.022041775
0.1083422953243718,0.3556252254437521,0.017363403,0.0046077594,0.022049353
0.3893266542684668,0.3555588146586194,0.045413632,-0.0011947006,0.01410488
0.1428564285991945,0.282906820045186,0.0401105,0.006459981,0.021214552
0.048380899740674,0.2633744633615827,0.04034337,0.004929386,0.026419677
0.1725718759329806,0.1259049050418708,0.012260951,0.00016380101,0.021644779
0.0298304784342794,0.2653601380324885,0.03915426,0.0045463517,0.027566113
0.3342984847285488,0.3660483427594205,0.039905436,-0.0004049763,0.01467748
0.3961937303210789,0.2495739916444596,0.03341226,0.005578533,0.015069038
0.1761147294203177,0.1829387164787266,0.031479508,0.0046294555,0.020892568
0.0890660196903105,0.155754632378323,0.03250081,-0.0006236434,0.025271535
0.0789836967199259,0.247377684902444,0.043370172,0.0051162317,0.024808563
0.1027812234132095,0.1944186397214681,0.04052975,0.003143914,0.024115913
0.0101748720513377,0.2740995102708791,0.03576838,0.0043374375,0.028774992
0.1313592227698584,0.0887715854816929,0.0035020262,-0.0063964874,0.023853429
0.1607568876278811,0.2091814361730751,0.03891222,0.005502753,0.021237724
0.1615288701405654,0.1091739665833566,0.007397497,-0.002127938,0.022280984
0.168508224475718,0.144744387402866,0.019682925,0.0017295554,0.021608539
0.1781801801704151,0.2895944535001478,0.04034469,0.0064464733,0.019669749
0.0856240308299568,0.2339496120218162,0.04416886,0.004769437,0.024591558
0.0660588018612158,0.2588942738754383,0.041695945,0.0051905587,0.025415279
0.1250455723416315,0.4294482040681804,-0.00756352,-0.00058376044,0.020425096
0.3441962638893915,0.4148009358923041,0.03314685,-0.0056008175,0.014050141
0.1502260537120581,0.3302166341101289,0.030281445,0.00538861,0.020377137
0.1563919925674457,0.1620973239366854,0.027116615,0.0026847497,0.021930568
0.23245536658377,0.2877003167858721,0.041778203,0.006277807,0.017812379
0.0369123339283524,0.2875943956917594,0.033523165,0.0052557364,0.026858628
0.1973463806533747,0.3769073412954314,0.022030964,0.0021518543,0.018029042
0.2596435681669391,0.1431681597857859,0.009171123,0.0044190064,0.01853203
0.3524517323384386,0.3343836597718443,0.043934606,0.001675345,0.014722891
0.1571853987291641,0.4407330686171,-0.005301539,-0.002411127,0.018885761
0.3981916897068789,0.2978784775373601,0.04337012,0.003033772,0.014585353
0.2202453878293741,0.1818667566132837,0.026758667,0.005573094,0.019307204
0.2197727906195294,0.2521461859668893,0.041325636,0.0069108307,0.018584095
0.0758424973562681,0.1629961098529166,0.03595514,-0.0005300045,0.025926135
0.127880984288627,0.3050219413479308,0.035042297,0.006140299,0.021658868
0.3111584664629335,0.2887734720178474,0.042398088,0.0053401515,0.015852734
0.1489971870381629,0.3068066139934107,0.036003433,0.006112039,0.020684429
0.0962208695586357,0.2583398002630404,0.04233454,0.005764231,0.023751535
0.0623729086867999,0.1894601360083812,0.042624496,0.001255773,0.026410647
0.1309360029374896,0.361490119706103,0.018230774,0.004131444,0.020897515
0.0978236434056024,0.2692079479466499,0.040856153,0.005979307,0.023546733
0.1146862587191127,0.4159786943697868,-0.004529983,0.00075586885,0.02106794
0.107251899345918,0.1777551070006675,0.03670101,0.002104625,0.02406925
0.3450030137041603,0.2521524992078165,0.03642218,0.006251447,0.015640922
0.1977254891416777,0.1033851097983681,0.0017341301,-0.0010619834,0.020916179
0.1181655010662565,0.0621124996569462,-0.0033627506,-0.011366226,0.024783231
0.2608982250297975,0.3309829708570331,0.038837135,0.0039855167,0.016560644
0.1695558225819662,0.0742035366368933,-0.004211206,-0.0061538965,0.022320725
0.3884458042991853,0.4146884828093908,0.039352767,-0.0072676167,0.013546452
0.3355168025284302,0.259634815628843,0.03834644,0.0061327517,0.015713751
0.3037265610829713,0.3998894661384686,0.030456338,-0.0026372448,0.014883034
0.2018304029159069,0.1686171435539116,0.024327971,0.004487559,0.02007702
0.1828815222304776,0.2646365040179148,0.04227107,0.0067407116,0.01975561
0.3623991578317929,0.4284298752812249,0.03338567,-0.00785052,0.013680793
0.2639881911785192,0.3340302605333201,0.038611792,0.0037438571,0.016449526
0.3669473908984437,0.2942931432428611,0.04289367,0.0039974675,0.01493118
0.3587420166004278,0.307499160138411,0.043898486,0.0033858195,0.014903523
0.1412561342656066,0.2288466805944422,0.04243112,0.005806826,0.021874376
0.1898675681308786,0.4501843824133098,-0.0019480437,-0.004308082,0.017519213
0.3312361583315264,0.2191498969259724,0.0,0.0,0.016188838
0.131416235294012,0.3313749887218637,0.028155677,0.005445011,0.021205254
0.2349451711914804,0.4100766019532973,0.017858375,-0.0015547946,0.016464308
0.1348352482093297,0.2385084738674727,0.043073524,0.0059633628,0.022062235
0.2988026794880358,0.2565890199667202,0.03917962,0.006606646,0.016426802
0.236854496521023,0.1910065282509483,0.027993258,0.006203644,0.018688165
0.2510219587018785,0.2173762263456535,0.034050725,0.0069267675,0.018000968
0.2663350946847618,0.1729681368900412,0.01909636,0.0060113966,0.018046357
0.307676201447004,0.3559033857519659,0.038882334,0.0011994764,0.01524616
0.1747286747907391,0.1430845253574825,0.018355409,0.0018214285,0.021374188
0.3845606382606285,0.4072646753426454,0.039883632,-0.0062733665,0.013651915
0.2258001423520323,0.1484607191071125,0.014576331,0.0038795099,0.019477792
0.1309819894443159,0.057007139932775,-0.0055240598,-0.0113011375,0.024215303
0.280553312473223,0.4302868134832527,0.01993325,-0.0050591007,0.015069
0.1523241004493514,0.3784077701140668,0.015316565,0.002848506,0.01976452
0.3841238322321638,0.3888837502572739,0.042190023,-0.0042677447,0.0138320625
0.2597592036661404,0.1852627024891511,0.02395231,0.0063392,0.018093422
0.3511657838165029,0.2366499799508788,0.032256447,0.00659626,0.01570502
