x,y,u,v,p
0.0544211303233697,0.2304816078730561,0.042924568,0.0524609,-0.0096030235
0.2921112308130159,0.3875573917500758,0.09945695,0.07164865,-0.009008884
0.3060887092941019,0.1933641938288803,0.03264396,0.043351404,-0.010430813
0.3956181278970972,0.3435516793100926,0.08546464,0.06014418,-0.00762558
0.001804273116428,0.1544052291513338,0.018495724,0.041166715,-0.008158684
0.382044951699079,0.1539732499226237,0.020625517,0.032796495,-0.009427547
0.1655686435248001,0.3215475449963041,0.07455437,0.065299325,-0.010582447
0.0046903071422492,0.142809187518967,0.0148810595,0.039678864,-0.008058548
0.3833470461806496,0.2902263810208109,0.06663911,0.05319213,-0.008842468
0.0882353204587532,0.217273014530942,0.0387799,0.05112862,-0.0099339485
0.1186269360880518,0.2326695917088824,0.044032738,0.053376846,-0.0103292465
0.3487968182152905,0.3146710811059249,0.07460038,0.058847062,-0.009234905
0.0702340981726449,0.0357493582112303,-0.017984703,0.025632791,-0.007204056
0.337988895208164,0.1509918722241697,0.019048616,0.03524732,-0.009958744
0.0033027102381207,0.2445064125853494,0.047241136,0.053052,-0.008948803
0.0526007594486396,0.2368077697667827,0.04498808,0.053265564,-0.009616375
0.2480619306530683,0.0467979616163827,-0.014869288,0.023937754,-0.008820057
0.3813524439872602,0.3501750702910258,0.08757131,0.062026195,-0.00787735
0.240004766325383,0.2798656210979419,0.061087295,0.05837529,-0.010736465
0.0292999952564958,0.1831076070240328,0.027545378,0.045655362,-0.008887291
0.1342449072448142,0.0766952123384816,-0.005798653,0.0313062,-0.008713722
0.3693240528097389,0.322057254455823,0.07749598,0.058721,-0.008693695
0.1927147151581739,0.3626087890220875,0.08920638,0.07055699,-0.010250568
0.315685239668975,0.1651131931468148,0.02341406,0.038641803,-0.010238171
0.2074475347071916,0.2898520217301292,0.06413214,0.06050282,-0.010763168
0.2811190492823653,0.0406469840285057,-0.016604736,0.02150052,-0.008702278
0.2145982643888408,0.2172797756542744,0.039670154,0.050173216,-0.010778427
0.0318296383001345,0.3248422428104686,0.074193165,0.06411504,-0.009521008
0.0651854883285645,0.3699232032719209,0.09005968,0.07061946,-0.00972271
0.2809195756457864,0.2211217167519261,0.041629,0.048570268,-0.010653973
0.0494584553993958,0.3237887449849818,0.0740246,0.064455025,-0.009737015
0.1805991569451858,0.3133509116740162,0.07190387,0.06408589,-0.010648251
0.2387000482967908,0.3135897871917179,0.07269685,0.06310683,-0.010538101
0.1326699418750364,0.1243669724921264,0.009066507,0.038194887,-0.009460926
0.1307175677342723,0.3063436092302076,0.06893842,0.06331652,-0.010494232
0.073609231144815,0.0951907056781503,4.9322844e-06,0.03412401,-0.00835371
0.1561546405254089,0.197919798229475,0.032825157,0.04841452,-0.010428429
0.0920511494258248,0.1513536863307651,0.017545864,0.042088382,-0.009373188
0.1963636382665938,0.3019840289244538,0.06817095,0.062351815,-0.010710716
0.2900191671077669,0.0658515895106634,-0.008699968,0.024921827,-0.00917387
0.1296683816742893,0.2083755431322434,0.0360934,0.050032787,-0.010292053
0.0786270664423505,0.3552510905372064,0.08515279,0.06907027,-0.009923935
0.1692328210479141,0.2715097453728737,0.05747311,0.05850082,-0.010736465
0.1580555669364484,0.1515763707907258,0.017800972,0.041826002,-0.010020733
0.167237397535554,0.2877746202844672,0.06298296,0.060735576,-0.010705471
0.1026870223624374,0.3600054227774991,0.08710806,0.07006549,-0.010075092
0.2964018527636541,0.0821046699530677,-0.0035367757,0.02708029,-0.009429932
0.0999643891482152,0.2413671780909262,0.046784565,0.054474466,-0.010183334
0.0091352272346496,0.2272451918333038,0.041660473,0.050992124,-0.008938789
0.2390830250913643,0.0317428759716645,-0.019530848,0.022005968,-0.008475304
0.3316951294854394,0.3840046493555451,0.09879224,0.0695241,-0.008347988
0.1784875210306551,0.1412705742321662,0.014579937,0.040025882,-0.010041237
0.0935887930332032,0.1059410943027363,0.0032872409,0.03570562,-0.008769512
0.0538129963000252,0.0665398745028419,-0.008649185,0.029936425,-0.0075945854
0.239385863350058,0.1969711365794293,0.033148214,0.046571366,-0.010703087
0.1807893295052196,0.048081643511762,-0.014612034,0.02629792,-0.008545399
0.2658254774123713,0.409475965070754,0.10688917,0.07543593,-0.008975029
0.1716871469205749,0.2011797526173891,0.03399913,0.048691206,-0.010547161
0.0115985614201292,0.2969120251035527,0.06459586,0.05998718,-0.00924778
0.2677731365438683,0.3749014273184997,0.09459965,0.07072037,-0.009569645
0.2394586732406318,0.2872900322413228,0.0636255,0.059430413,-0.01070261
0.2421265265663776,0.3567602198753857,0.08782618,0.06893956,-0.010079861
0.0982086290638252,0.3769665588689106,0.092956945,0.07214784,-0.009923458
0.2862580757364396,0.0748484374444581,-0.0059037954,0.026485436,-0.009337902
0.1406706792889604,0.0365180478574261,-0.018077686,0.02534502,-0.007983685
0.2029801455189422,0.2223903208073555,0.041268274,0.05115711,-0.010768414
0.3743663627917801,0.2519418856277508,0.053328916,0.048127286,-0.009426117
0.1491679635944841,0.265887319752076,0.055379555,0.057865433,-0.010642052
0.1950411897589043,0.074547659236657,-0.0064297467,0.029880337,-0.00914669
0.3186154711437253,0.160735913775394,0.022008106,0.037825696,-0.010184288
0.284078628014497,0.3027243655357927,0.06951968,0.06015932,-0.010296822
0.2654993281250701,0.1841281227834422,0.029147789,0.04377722,-0.010597229
0.2477201084052075,0.0688531701376546,-0.008020714,0.027296655,-0.00923872
0.0049919749286308,0.2144068353179739,0.037503883,0.049197607,-0.008782864
0.1406377447062886,0.0154321513561247,-0.024420813,0.022224896,-0.007513523
0.279467372321838,0.1177136170687456,0.0076564997,0.033310644,-0.00997591
0.1617300300887725,0.1623873418691361,0.021295473,0.043320768,-0.010166645
0.1671016751120648,0.2835840499523636,0.061552927,0.06016659,-0.0107131
0.0048433447901045,0.1663018199929558,0.022216484,0.042835705,-0.008338928
0.0722087500342425,0.3718000189953262,0.090805456,0.07101511,-0.009778023
0.0480499131475792,0.1018386558441192,0.0021220893,0.034840874,-0.008118629
0.0913629828558323,0.0876705270891968,-0.0023518354,0.033105604,-0.008443832
0.0139160316895798,0.2404908528927746,0.0459861,0.05284714,-0.009088993
0.1567949908913332,0.1784410033475369,0.026472256,0.045661025,-0.010280132
0.0806103407112135,0.1932863769402593,0.030946657,0.047799043,-0.009667873
0.1677536600702195,0.1346806696861509,0.012431309,0.039257936,-0.009890556
0.3790172740101005,0.1275982142506902,0.011973307,0.028953068,-0.009300709
0.0802115541282093,0.0412122952018369,-0.016410187,0.026436262,-0.007437229
0.2954522480045671,0.0792760694106029,-0.0044377595,0.026697926,-0.009386539
0.222688181499791,0.3179150075748995,0.07399313,0.06407117,-0.0105781555
0.0550273951044127,0.2466242104914991,0.04822795,0.05460625,-0.009697914
0.0591353333165746,0.1097379813474956,0.004523441,0.03606289,-0.0083937645
