x,y,u,v,p,d,F,N,Re
0.341016076351573,0.5136720254505244,0.0007529139268584649,-0.0019877855134144,0.0315666418924191,0.12,0.3,3,1.0
0.3420852124685646,0.5117842569803961,0.0007148003401606318,-0.001748699619609,0.0320054996998262,0.12,0.3,3,1.0
0.3420230861473597,0.5140076953824533,0.0003727171854434089,-0.0010459217645208,0.0318025231175444,0.12,0.3,3,1.0
0.4,0.4710223892344063,0.010293440299377,0.0040163813159252,0.0372892593078457,0.12,0.3,3,1.0
0.4,0.4720868734891413,0.0067718286387227,0.0019072589115347,0.0589227783936253,0.12,0.3,3,1.0
0.3982221452019435,0.4713279143013761,0.0068234261730476,0.0012625204013657,0.0302831237406523,0.12,0.3,3,1.0
0.3396393805430576,0.5132131268476859,0.0013123026483143,-0.0031641005739662,0.0310651354161668,0.12,0.3,3,1.0
0.3411665803191279,0.5107720477094141,0.0012769242034976,-0.0028955461653955,0.0313862153121184,0.12,0.3,3,1.0
0.3979656267154239,0.4702168946214861,0.0100966222245876,0.0019029653407745,0.0241712512202222,0.12,0.3,3,1.0
0.4,0.4692139981859453,0.0151084515986204,0.006338859906688,0.0236609044629552,0.12,0.3,3,1.0
0.3375675600368429,0.512522520012281,0.0022127806214459,-0.0048240664889874,0.0303316334229564,0.12,0.3,3,1.0
0.3390338536154114,0.5103929579687247,0.0022158804654009,-0.0046396378967637,0.0306573078865324,0.12,0.3,3,1.0
0.397734170911976,0.4683831275355717,0.0152820787215455,0.0030620752364417,0.0183694697010592,0.12,0.3,3,1.0
0.4,0.4674056071374844,0.0194711065743977,0.0078830542501057,0.0150816922904864,0.12,0.3,3,1.0
0.3365528406183149,0.5095181903531524,0.0034788514954955,-0.0065635181626399,0.0297922432846064,0.12,0.3,3,1.0
0.3340945796047191,0.5113648598682398,0.0038623418614597,-0.0071664810176187,0.0293721290368601,0.12,0.3,3,1.0
0.3975326266593373,0.4654097900056013,0.0225982984770674,0.0046232092344894,0.0123741023495009,0.12,0.3,3,1.0
0.4,0.4640267703018627,0.026879293859057,0.0096802541839974,0.0092491036044266,0.12,0.3,3,1.0
0.3327141470849831,0.5080863899509076,0.0055809583985278,-0.0091257830190484,0.02865447672462,0.12,0.3,3,1.0
0.3302872993805804,0.5100957664601935,0.0058261700062143,-0.0093246555312428,0.0282639351178904,0.12,0.3,3,1.0
