x,y,u,v,p,d,F,N
0.3281000912443367,0.4273416742703614,0.000372573910608042,-0.0022912510374539,0.1118924195565587,0.13999999999999999,0.35,12
0.3286199090053255,0.4252729430709189,0.00038998675383442976,-0.0022473796560652,0.1126275207838806,0.13999999999999999,0.35,12
0.3291263518470017,0.4274271959872501,0.0001479346903524352,-0.0012274380416849,0.1126710486412348,0.13999999999999999,0.35,12
0.3999999999999999,0.3610858746227316,0.0297975737386957,0.0117331079026513,0.1128266281150919,0.13999999999999999,0.35,12
0.3999999999999999,0.3620808076914122,0.0199859839823386,0.0057495812061715,0.1784379478066783,0.13999999999999999,0.35,12
0.3982355327090248,0.3613205663380629,0.0201670238435498,0.0038458813500285,0.0870189493276633,0.13999999999999999,0.35,12
0.3266346405039302,0.4272195533753275,0.0008370388195231576,-0.0037035295922262,0.110755479717126,0.13999999999999999,0.35,12
0.3275155736793284,0.4244746347930034,0.000804758491280314,-0.0037501485393374,0.1113673669495959,0.13999999999999999,0.35,12
0.3979343924366883,0.3601891899078059,0.0299984588761971,0.0056899191923843,0.069974523183115,0.13999999999999999,0.35,12
0.3999999999999999,0.3592475116414215,0.0445012502373821,0.0188836845573401,0.0706548641988187,0.13999999999999999,0.35,12
0.3244215490285804,0.427035129085715,0.0017308481460483,-0.0057016706628582,0.1092321637737182,0.13999999999999999,0.35,12
0.3253167548786369,0.4246252193747126,0.0016929869011848,-0.0059888060990325,0.1098147513481766,0.13999999999999999,0.35,12
0.4,0.3574091486601115,0.0580563551735449,0.0235484623780261,0.0445719222992484,0.13999999999999999,0.35,12
0.3976918715673613,0.3581945197534212,0.0469022666383362,0.0092323814782892,0.052417985446455,0.13999999999999999,0.35,12
0.3223891392770179,0.4243155250011421,0.0033218061505759,-0.0087438544937171,0.1076162133373441,0.13999999999999999,0.35,12
0.3207460577863991,0.4267288381488666,0.0038623204697329,-0.0084673664826259,0.1063977983108153,0.13999999999999999,0.35,12
0.3974680796194708,0.3556538586806946,0.0659672869192719,0.0128133503204931,0.0353682618248354,0.13999999999999999,0.35,12
0.3999999999999999,0.354133281982148,0.0800065142140647,0.0287356254792186,0.026229749208111,0.13999999999999999,0.35,12
0.3186621091354957,0.4238486473693418,0.0059624045948321,-0.0118068737104809,0.1049999285462288,0.13999999999999999,0.35,12
0.3167290647863395,0.426394088732195,0.0067122679808461,-0.0110923110688364,0.1040825801277615,0.13999999999999999,0.35,12
0.3973086476198825,0.3519600036291714,0.0910512121018166,0.0164842328652054,0.0205817869698979,0.13999999999999999,0.35,12
0.3999999999999999,0.3500929842381144,0.1044214879822685,0.0317601053104803,0.0124782794119686,0.13999999999999999,0.35,12
0.3141805431040573,0.4232487399243571,0.0097322466679221,-0.0149680460502937,0.1024284075723418,0.13999999999999999,0.35,12
0.3123125539192622,0.4260260461599385,0.0104920718683311,-0.0134840000746516,0.1017568133525196,0.13999999999999999,0.35,12
0.3971646466484981,0.3473181786715895,0.1187696258370406,0.018764819857272,0.0096085297411661,0.13999999999999999,0.35,12
0.3999999999999999,0.3455338384816715,0.1292569072139483,0.0328144628965254,0.0035681635053622,0.13999999999999999,0.35,12
0.3102278969104087,0.4227941380789258,0.013376086954747,-0.0171881706419159,0.1002903948844473,0.13999999999999999,0.35,12
0.308193055948204,0.4256827546623503,0.0143357668376882,-0.0152800435131308,0.099639170083836,0.13999999999999999,0.35,12
0.3970228813487953,0.3431494744315276,0.1408868903910203,0.0192374908932081,0.0034790447397531,0.13999999999999999,0.35,12
0.3999999999999998,0.3413863086244077,0.1495243480460707,0.0324095220143852,-0.00171548363181,0.13999999999999999,0.35,12
0.306516502237656,0.422324359115243,0.0169941400338232,-0.0189441451540745,0.0983647740255512,0.13999999999999999,0.35,12
0.3043774906508033,0.4253647908875669,0.0180451732430866,-0.0166741185510514,0.0977901099523885,0.13999999999999999,0.35,12
0.3968812090743059,0.3394621771225816,0.1585237599684963,0.0188981439199924,-3.267104645699156e-05,0.13999999999999999,0.35,12
0.4000000000000001,0.337594437202339,0.1664298996993962,0.0314507097343544,-0.0044935440810201,0.13999999999999999,0.35,12
0.3026137691579078,0.4218329910697295,0.0208928415956546,-0.0204827309099547,0.0965342415547255,0.13999999999999999,0.35,12
0.3003686661483848,0.425030722179032,0.0220178980375507,-0.0179084949473839,0.096016231782369,0.13999999999999999,0.35,12
0.3967292614091468,0.3355826881596288,0.1754836886266191,0.0180806685398578,-0.0022356511488295,0.13999999999999999,0.35,12
0.3999999999999999,0.3336119893620646,0.1828094990288217,0.0300813436988354,-0.0060453818098623,0.13999999999999999,0.35,12
0.2985149812070073,0.4213224012050817,0.0250058894761764,-0.021806821660537,0.0947836267829503,0.13999999999999999,0.35,12
0.2961568131713043,0.424679734430942,0.0261929673716468,-0.0189858158776564,0.0943065631820638,0.13999999999999999,0.35,12
0.3965662074642609,0.3315051023455841,0.1918121785218972,0.016906214825763,-0.0036727235070233,0.13999999999999999,0.35,12
0.4,0.3294295058995331,0.1986377032410899,0.0284010404228532,-0.0069656596867498,0.13999999999999999,0.35,12
0.2942113834430683,0.4208065127581774,0.029265246192784,-0.022907533945997,0.0931049040749513,0.13999999999999999,0.35,12
